Genus_Taxonomy,gcf_count_unique,gcf_index,gcf_count
Thiohalomonas,5,"Index([42663, 18912, 10683, 40347, 1358], dtype='int64', name='gcf_id')",[1 1 1 1 1]
UBA2912,5,"Index([30648, 145, 7674, 70690, 3356], dtype='int64', name='gcf_id')",[1 1 1 1 1]
B1,4,"Index([71565, 28836, 15553, 71847], dtype='int64', name='gcf_id')",[2 1 1 1]
Lacinutrix_A,3,"Index([61470, 26903, 58326], dtype='int64', name='gcf_id')",[3 1 1]
1-14-0-10-47-16,3,"Index([1445, 74349, 73885], dtype='int64', name='gcf_id')",[2 2 1]
UBA4661 sp002405405,5,"Index([22647, 2954, 41, 183, 16799], dtype='int64', name='gcf_id')",[1 1 1 1 1]
UBA5536,3,"Index([21715, 0, 2370], dtype='int64', name='gcf_id')",[2 2 1]
F082 sp900317155,1,"Index([45042], dtype='int64', name='gcf_id')",[5]
RUG369,4,"Index([56293, 1997, 51502, 52237], dtype='int64', name='gcf_id')",[2 1 1 1]
Halocynthiibacter_B,5,"Index([44433, 9637, 3222, 46353, 27608], dtype='int64', name='gcf_id')",[1 1 1 1 1]
Ga0077545,5,"Index([5741, 51882, 34141, 7520, 42944], dtype='int64', name='gcf_id')",[1 1 1 1 1]
bin5,4,"Index([29242, 15751, 2954, 68224], dtype='int64', name='gcf_id')",[2 1 1 1]
Mariniradius,5,"Index([48623, 15121, 60514, 38723, 3692], dtype='int64', name='gcf_id')",[1 1 1 1 1]
Bin22,5,"Index([25344, 69209, 14886, 74656, 53048], dtype='int64', name='gcf_id')",[1 1 1 1 1]
RUG350 sp900315995,3,"Index([145, 18192, 20934], dtype='int64', name='gcf_id')",[3 1 1]
UBA1822,2,"Index([26730, 12432], dtype='int64', name='gcf_id')",[4 1]
Maribacter_A,4,"Index([25253, 14051, 7079, 1439], dtype='int64', name='gcf_id')",[2 1 1 1]
Thermoactinomyces_A,5,"Index([33004, 34787, 66017, 21013, 24261], dtype='int64', name='gcf_id')",[1 1 1 1 1]
2-12-FULL-43-28,5,"Index([17413, 45596, 9925, 25402, 47782], dtype='int64', name='gcf_id')",[1 1 1 1 1]
UBA7430,4,"Index([48865, 13053, 1445, 31631], dtype='int64', name='gcf_id')",[2 1 1 1]
Selenomonas,2,"Index([42590, 9672], dtype='int64', name='gcf_id')",[4 1]
F0134,5,"Index([54602, 67727, 73560, 72679, 56192], dtype='int64', name='gcf_id')",[1 1 1 1 1]
Calditerricola,4,"Index([74988, 2304, 1513, 34770], dtype='int64', name='gcf_id')",[2 1 1 1]
QEYE01,5,"Index([2022, 26432, 13111, 51381, 26429], dtype='int64', name='gcf_id')",[1 1 1 1 1]
Pontimonas,4,"Index([15380, 33986, 29800, 47079], dtype='int64', name='gcf_id')",[2 1 1 1]
UBA1147,5,"Index([36138, 7357, 31634, 41, 41535], dtype='int64', name='gcf_id')",[1 1 1 1 1]
Thiohalospira,5,"Index([2980, 32847, 1334, 2078, 2954], dtype='int64', name='gcf_id')",[1 1 1 1 1]
UBA8914,3,"Index([18536, 19741, 15751], dtype='int64', name='gcf_id')",[2 2 1]
Pelagirhabdus,5,"Index([42864, 1063, 6, 29933, 34989], dtype='int64', name='gcf_id')",[1 1 1 1 1]
Leeia,5,"Index([60109, 42759, 60584, 261, 47311], dtype='int64', name='gcf_id')",[1 1 1 1 1]
UBA10027,3,"Index([1445, 2273, 72315], dtype='int64', name='gcf_id')",[3 1 1]
GCA-2786165,4,"Index([9257, 29107, 49907, 3922], dtype='int64', name='gcf_id')",[2 1 1 1]
UBA1764,4,"Index([34340, 145, 72135, 20294], dtype='int64', name='gcf_id')",[2 1 1 1]
UBA6235,4,"Index([40614, 25757, 71271, 68778], dtype='int64', name='gcf_id')",[2 1 1 1]
UBA12235,3,"Index([25738, 67566, 60067], dtype='int64', name='gcf_id')",[2 2 1]
Scardovia,2,"Index([28482, 1963], dtype='int64', name='gcf_id')",[3 2]
Endobugula,5,"Index([323, 760, 35683, 41, 74515], dtype='int64', name='gcf_id')",[1 1 1 1 1]
UBA3857,3,"Index([11801, 30225, 21788], dtype='int64', name='gcf_id')",[2 2 1]
UBA5623,4,"Index([41259, 52387, 0, 59943], dtype='int64', name='gcf_id')",[2 1 1 1]
Sinimarinibacterium,5,"Index([56534, 1343, 59079, 31763, 60060], dtype='int64', name='gcf_id')",[1 1 1 1 1]
UBA4789,5,"Index([31444, 59503, 20768, 5122, 35310], dtype='int64', name='gcf_id')",[1 1 1 1 1]
SCADC1-2-3,4,"Index([5294, 35653, 69034, 73442], dtype='int64', name='gcf_id')",[2 1 1 1]
DTU019,2,"Index([38343, 3915], dtype='int64', name='gcf_id')",[3 2]
32O-W,5,"Index([29284, 14502, 3915, 11518, 38808], dtype='int64', name='gcf_id')",[1 1 1 1 1]
Necropsobacter,2,"Index([62989, 35921], dtype='int64', name='gcf_id')",[3 2]
Lacimicrobium,3,"Index([220, 63518, 3753], dtype='int64', name='gcf_id')",[3 1 1]
UBA8438 sp002726085,5,"Index([38651, 38681, 30331, 8382, 43412], dtype='int64', name='gcf_id')",[1 1 1 1 1]
GCA-2729515,3,"Index([42519, 59083, 40861], dtype='int64', name='gcf_id')",[2 2 1]
Paracaedibacter_A,5,"Index([4257, 55058, 62092, 0, 1356], dtype='int64', name='gcf_id')",[1 1 1 1 1]
E85,5,"Index([32332, 17101, 31486, 47844, 5897], dtype='int64', name='gcf_id')",[1 1 1 1 1]
TMED69 sp002170535,5,"Index([41693, 11908, 42692, 54316, 44106], dtype='int64', name='gcf_id')",[1 1 1 1 1]
UBA2359 sp002345145,1,"Index([31587], dtype='int64', name='gcf_id')",[5]
TMED-70 sp002699165,2,"Index([28431, 37229], dtype='int64', name='gcf_id')",[3 2]
WD3A24,5,"Index([3222, 13630, 14654, 18351, 29825], dtype='int64', name='gcf_id')",[1 1 1 1 1]
CAG-312 sp001917305,5,"Index([35526, 3915, 53037, 33024, 17166], dtype='int64', name='gcf_id')",[1 1 1 1 1]
UBA7689,3,"Index([74642, 17791, 74], dtype='int64', name='gcf_id')",[2 2 1]
GCA-2689605,5,"Index([17101, 3351, 7450, 0, 70584], dtype='int64', name='gcf_id')",[1 1 1 1 1]
Acholeplasma_A,3,"Index([32490, 31593, 0], dtype='int64', name='gcf_id')",[2 2 1]
UBA7455,5,"Index([363, 37215, 331, 1897, 74931], dtype='int64', name='gcf_id')",[1 1 1 1 1]
Rubricoccus,5,"Index([39829, 18767, 46506, 1476, 1513], dtype='int64', name='gcf_id')",[1 1 1 1 1]
Solitalea,4,"Index([30201, 49997, 61406, 38642], dtype='int64', name='gcf_id')",[2 1 1 1]
Intrasporangium_A,5,"Index([15171, 49559, 45924, 37151, 29800], dtype='int64', name='gcf_id')",[1 1 1 1 1]
UBA1319 sp002306985,5,"Index([18140, 28210, 57987, 3915, 20799], dtype='int64', name='gcf_id')",[1 1 1 1 1]
RAAP-1,5,"Index([0, 48119, 62795, 53009, 46133], dtype='int64', name='gcf_id')",[1 1 1 1 1]
JJ-A5,5,"Index([32049, 5897, 13384, 55957, 19171], dtype='int64', name='gcf_id')",[1 1 1 1 1]
Desulfovibrio_N,5,"Index([37779, 45213, 59188, 20913, 19026], dtype='int64', name='gcf_id')",[1 1 1 1 1]
CAG-1427,2,"Index([16482, 20994], dtype='int64', name='gcf_id')",[4 1]
JKG1,5,"Index([31320, 38451, 19977, 34447, 39671], dtype='int64', name='gcf_id')",[1 1 1 1 1]
UBA7640,4,"Index([51726, 49394, 64073, 50943], dtype='int64', name='gcf_id')",[2 1 1 1]
UBA6915 sp002450975,5,"Index([27694, 1403, 7638, 53009, 48810], dtype='int64', name='gcf_id')",[1 1 1 1 1]
UBA3738,3,"Index([10355, 14948, 71725], dtype='int64', name='gcf_id')",[3 1 1]
GCA-2712105,3,"Index([46632, 30557, 26539], dtype='int64', name='gcf_id')",[2 2 1]
CA97-1460,3,"Index([57885, 41276, 8966], dtype='int64', name='gcf_id')",[2 2 1]
FJAT-45350,5,"Index([20079, 23659, 27621, 44534, 41095], dtype='int64', name='gcf_id')",[1 1 1 1 1]
UBA1858,4,"Index([72617, 17101, 74137, 441], dtype='int64', name='gcf_id')",[2 1 1 1]
SG8-30,5,"Index([17367, 57885, 14654, 0, 67480], dtype='int64', name='gcf_id')",[1 1 1 1 1]
UBA6595,3,"Index([26185, 45242, 1693], dtype='int64', name='gcf_id')",[2 2 1]
Jettenia,5,"Index([64155, 62779, 20133, 62548, 14307], dtype='int64', name='gcf_id')",[1 1 1 1 1]
Nosocomiicoccus,5,"Index([1548, 1554, 8807, 19337, 24795], dtype='int64', name='gcf_id')",[1 1 1 1 1]
UBA1096 sp002170545,3,"Index([11280, 15455, 779], dtype='int64', name='gcf_id')",[2 2 1]
FJAT-44876,5,"Index([3273, 44534, 27757, 21872, 40771], dtype='int64', name='gcf_id')",[1 1 1 1 1]
UBA3753,5,"Index([7920, 110, 29, 74730, 72718], dtype='int64', name='gcf_id')",[1 1 1 1 1]
UBA5745,2,"Index([10012, 51117], dtype='int64', name='gcf_id')",[3 2]
UBA791,3,"Index([24824, 58425, 36356], dtype='int64', name='gcf_id')",[3 1 1]
RBG-16-36-9,5,"Index([30185, 58504, 14250, 0, 61406], dtype='int64', name='gcf_id')",[1 1 1 1 1]
Clostridium_AJ,5,"Index([47266, 35195, 15873, 71724, 6917], dtype='int64', name='gcf_id')",[1 1 1 1 1]
UBA6940 sp002450655,3,"Index([6561, 1192, 57220], dtype='int64', name='gcf_id')",[2 2 1]
UBA2268,3,"Index([73465, 2954, 27146], dtype='int64', name='gcf_id')",[3 1 1]
UBA7675 sp002483085,5,"Index([3914, 28906, 8670, 0, 32809], dtype='int64', name='gcf_id')",[1 1 1 1 1]
Desulfatirhabdium,5,"Index([58967, 26403, 61731, 61228, 41504], dtype='int64', name='gcf_id')",[1 1 1 1 1]
Raineyella,4,"Index([22257, 37015, 32380, 41376], dtype='int64', name='gcf_id')",[2 1 1 1]
CAG-1024,1,"Index([27972], dtype='int64', name='gcf_id')",[5]
SCN-69-89,5,"Index([14502, 49366, 31602, 42047, 27748], dtype='int64', name='gcf_id')",[1 1 1 1 1]
Turneriella,4,"Index([41, 36529, 1399, 3948], dtype='int64', name='gcf_id')",[2 1 1 1]
UBA7185,1,"Index([12422], dtype='int64', name='gcf_id')",[5]
Desulfomonile,5,"Index([62763, 24242, 32157, 784, 60146], dtype='int64', name='gcf_id')",[1 1 1 1 1]
Novibacillus,5,"Index([10339, 26461, 18302, 12119, 28453], dtype='int64', name='gcf_id')",[1 1 1 1 1]
UBA9554,5,"Index([49, 3908, 13063, 3174, 25738], dtype='int64', name='gcf_id')",[1 1 1 1 1]
UBA9732,4,"Index([24342, 29679, 17236, 8276], dtype='int64', name='gcf_id')",[2 1 1 1]
Aquidulcibacter,5,"Index([19788, 31651, 30794, 74294, 73898], dtype='int64', name='gcf_id')",[1 1 1 1 1]
Melioribacter,4,"Index([31858, 16799, 37754, 10759], dtype='int64', name='gcf_id')",[2 1 1 1]
Eubacterium_M,3,"Index([28961, 10867, 22854], dtype='int64', name='gcf_id')",[3 1 1]
Chrysiogenes,5,"Index([65614, 10675, 58589, 52596, 9257], dtype='int64', name='gcf_id')",[1 1 1 1 1]
RUG841,4,"Index([58425, 57179, 59643, 64331], dtype='int64', name='gcf_id')",[2 1 1 1]
UBA1406,1,"Index([15171], dtype='int64', name='gcf_id')",[5]
BuS5 sp000472805,5,"Index([55919, 56424, 64073, 22114, 19231], dtype='int64', name='gcf_id')",[1 1 1 1 1]
SZUA-382,5,"Index([40547, 46267, 18965, 32621, 145], dtype='int64', name='gcf_id')",[1 1 1 1 1]
Mesoplasma_B,2,"Index([73329, 1445], dtype='int64', name='gcf_id')",[4 1]
UBA7803,4,"Index([232, 6469, 63153, 56477], dtype='int64', name='gcf_id')",[2 1 1 1]
BSW11-IV,5,"Index([23082, 38705, 204, 17055, 9798], dtype='int64', name='gcf_id')",[1 1 1 1 1]
Gemmatirosa,5,"Index([36874, 10969, 19565, 50456, 53101], dtype='int64', name='gcf_id')",[1 1 1 1 1]
UBA7173,5,"Index([66824, 11169, 73606, 39291, 57198], dtype='int64', name='gcf_id')",[1 1 1 1 1]
UBA3571,2,"Index([15751, 68850], dtype='int64', name='gcf_id')",[4 1]
CAG-492,5,"Index([40801, 24435, 27220, 41706, 27570], dtype='int64', name='gcf_id')",[1 1 1 1 1]
UBA6197,4,"Index([3222, 62347, 59194, 32148], dtype='int64', name='gcf_id')",[2 1 1 1]
Nitritalea,5,"Index([30425, 14024, 20059, 45024, 148], dtype='int64', name='gcf_id')",[1 1 1 1 1]
HGW-15,5,"Index([51230, 27056, 37516, 50094, 11169], dtype='int64', name='gcf_id')",[1 1 1 1 1]
3-1-20CM-3-53-8,5,"Index([0, 44888, 35655, 690, 1936], dtype='int64', name='gcf_id')",[1 1 1 1 1]
F23-B02,4,"Index([35, 30225, 7920, 18994], dtype='int64', name='gcf_id')",[2 1 1 1]
GCA-2687015 sp002687015,5,"Index([1393, 44754, 15127, 57885, 46133], dtype='int64', name='gcf_id')",[1 1 1 1 1]
992a,5,"Index([24524, 27314, 21695, 11927, 11504], dtype='int64', name='gcf_id')",[1 1 1 1 1]
Ga0074130,4,"Index([36961, 35273, 23082, 33819], dtype='int64', name='gcf_id')",[2 1 1 1]
UBA6821 sp002452515,5,"Index([4444, 7386, 42112, 3273, 52342], dtype='int64', name='gcf_id')",[1 1 1 1 1]
Sulfurospirillum_A,4,"Index([217, 62579, 72559, 57098], dtype='int64', name='gcf_id')",[2 1 1 1]
UBA4764,5,"Index([5294, 72821, 72565, 48314, 13237], dtype='int64', name='gcf_id')",[1 1 1 1 1]
Geosporobacter,5,"Index([7407, 8758, 2495, 2457, 12300], dtype='int64', name='gcf_id')",[1 1 1 1 1]
UBA2521,3,"Index([775, 44151, 74942], dtype='int64', name='gcf_id')",[2 2 1]
DTU030,3,"Index([11350, 15310, 74343], dtype='int64', name='gcf_id')",[2 2 1]
DTU052 sp002329495,5,"Index([467, 4364, 676, 52, 30225], dtype='int64', name='gcf_id')",[1 1 1 1 1]
Agitococcus,5,"Index([12951, 3481, 376, 58053, 9116], dtype='int64', name='gcf_id')",[1 1 1 1 1]
CAG-1252 sp002363545,3,"Index([31219, 20779, 137], dtype='int64', name='gcf_id')",[2 2 1]
SG8-13,5,"Index([66710, 62322, 62795, 71266, 73650], dtype='int64', name='gcf_id')",[1 1 1 1 1]
UBA7236,5,"Index([37271, 10759, 72978, 25374, 31825], dtype='int64', name='gcf_id')",[1 1 1 1 1]
UBA1740,4,"Index([39237, 36309, 17236, 8276], dtype='int64', name='gcf_id')",[2 1 1 1]
UBA7239 sp002333095,5,"Index([217, 0, 57885, 50089, 61167], dtype='int64', name='gcf_id')",[1 1 1 1 1]
Marseille-P3662,5,"Index([20120, 16691, 13054, 5481, 8973], dtype='int64', name='gcf_id')",[1 1 1 1 1]
UBA6731,3,"Index([47111, 34841, 68307], dtype='int64', name='gcf_id')",[2 2 1]
32-67-11,3,"Index([34156, 6094, 18027], dtype='int64', name='gcf_id')",[3 1 1]
MED-G10 sp002457065,5,"Index([20008, 37516, 46500, 46909, 24223], dtype='int64', name='gcf_id')",[1 1 1 1 1]
UBA2093,4,"Index([0, 9234, 72431, 29814], dtype='int64', name='gcf_id')",[2 1 1 1]
UBA1096 sp002708005,3,"Index([15455, 779, 11280], dtype='int64', name='gcf_id')",[2 2 1]
UBA9664,3,"Index([22277, 0, 1337], dtype='int64', name='gcf_id')",[3 1 1]
UBA11869 sp002698845,3,"Index([49170, 51684, 9168], dtype='int64', name='gcf_id')",[2 2 1]
GWE2-42-24,5,"Index([33128, 9257, 15756, 13927, 61651], dtype='int64', name='gcf_id')",[1 1 1 1 1]
Bacillus_BL,5,"Index([3068, 9124, 29446, 33055, 13949], dtype='int64', name='gcf_id')",[1 1 1 1 1]
Soonwooa,5,"Index([20352, 29988, 221, 18152, 20263], dtype='int64', name='gcf_id')",[1 1 1 1 1]
UBA7612,4,"Index([33083, 10759, 6118, 148], dtype='int64', name='gcf_id')",[2 1 1 1]
Virgibacillus_D,5,"Index([22214, 29636, 42661, 8973, 46067], dtype='int64', name='gcf_id')",[1 1 1 1 1]
Sediminibacillus_A,5,"Index([15512, 2934, 5377, 30137, 42932], dtype='int64', name='gcf_id')",[1 1 1 1 1]
Sphingopyxis_A,3,"Index([29738, 20120, 65800], dtype='int64', name='gcf_id')",[2 2 1]
GCA-2699335 sp002699335,5,"Index([21006, 331, 0, 39411, 44394], dtype='int64', name='gcf_id')",[1 1 1 1 1]
UBA2658,4,"Index([17387, 28901, 10981, 72779], dtype='int64', name='gcf_id')",[2 1 1 1]
UBA5109,1,"Index([50356], dtype='int64', name='gcf_id')",[5]
TMED96_A,4,"Index([11901, 21836, 59809, 24500], dtype='int64', name='gcf_id')",[2 1 1 1]
GCA-2721365,5,"Index([3763, 47283, 1358, 3629, 39766], dtype='int64', name='gcf_id')",[1 1 1 1 1]
HUN007,4,"Index([34673, 21361, 59625, 9257], dtype='int64', name='gcf_id')",[2 1 1 1]
UBA11534,3,"Index([10147, 40109, 66774], dtype='int64', name='gcf_id')",[3 1 1]
Massilimaliae,2,"Index([38242, 47266], dtype='int64', name='gcf_id')",[4 1]
Mesoflavibacter,2,"Index([29877, 31526], dtype='int64', name='gcf_id')",[4 1]
Turicibacter,1,"Index([152], dtype='int64', name='gcf_id')",[5]
Amphibacillus_A,5,"Index([21404, 14593, 27112, 15062, 5299], dtype='int64', name='gcf_id')",[1 1 1 1 1]
UBA5793,3,"Index([31018, 17164, 41649], dtype='int64', name='gcf_id')",[2 2 1]
Methylobrevis,5,"Index([58958, 6304, 35638, 54629, 46078], dtype='int64', name='gcf_id')",[1 1 1 1 1]
UBA11650 sp002708395,2,"Index([45410, 36179], dtype='int64', name='gcf_id')",[3 2]
UBA1398,2,"Index([57114, 49394], dtype='int64', name='gcf_id')",[4 1]
Verruco-01,5,"Index([57197, 29, 52254, 78, 6017], dtype='int64', name='gcf_id')",[1 1 1 1 1]
Sulfopaludibacter,5,"Index([60529, 43001, 71, 19584, 20312], dtype='int64', name='gcf_id')",[1 1 1 1 1]
Micropruina,5,"Index([17408, 41376, 44864, 22289, 100], dtype='int64', name='gcf_id')",[1 1 1 1 1]
Synechococcus_A,5,"Index([27227, 23688, 10268, 70847, 71191], dtype='int64', name='gcf_id')",[1 1 1 1 1]
UBA3069,5,"Index([36898, 3174, 52647, 45000, 20883], dtype='int64', name='gcf_id')",[1 1 1 1 1]
Lentibacillus_A,5,"Index([0, 51032, 30808, 32650, 15429], dtype='int64', name='gcf_id')",[1 1 1 1 1]
Methyloligella,5,"Index([64052, 4191, 24174, 14654, 1429], dtype='int64', name='gcf_id')",[1 1 1 1 1]
Alkanindiges,3,"Index([43626, 7166, 14502], dtype='int64', name='gcf_id')",[2 2 1]
Ilumatobacter_A,4,"Index([61495, 40529, 46256, 0], dtype='int64', name='gcf_id')",[2 1 1 1]
Desulfuribacillus,5,"Index([25004, 3137, 17579, 28614, 44727], dtype='int64', name='gcf_id')",[1 1 1 1 1]
Sulfobium,5,"Index([58142, 53563, 35456, 18536, 8670], dtype='int64', name='gcf_id')",[1 1 1 1 1]
UBA10626,5,"Index([9926, 53009, 31301, 51502, 6710], dtype='int64', name='gcf_id')",[1 1 1 1 1]
Bacillus_AG,5,"Index([5624, 21548, 21081, 14233, 30303], dtype='int64', name='gcf_id')",[1 1 1 1 1]
SbD1,5,"Index([22070, 17453, 22114, 23080, 9693], dtype='int64', name='gcf_id')",[1 1 1 1 1]
Desulfotomaculum_A,2,"Index([21435, 42473], dtype='int64', name='gcf_id')",[3 2]
Rhodospirillum_A,5,"Index([30826, 29381, 23662, 31763, 30675], dtype='int64', name='gcf_id')",[1 1 1 1 1]
Immundisolibacter,5,"Index([346, 51695, 16249, 58080, 41697], dtype='int64', name='gcf_id')",[1 1 1 1 1]
Campylobacter_C,2,"Index([30921, 48958], dtype='int64', name='gcf_id')",[3 1]
SM1-40,1,"Index([27599], dtype='int64', name='gcf_id')",[4]
UBA2192,3,"Index([0, 57258, 59963], dtype='int64', name='gcf_id')",[2 1 1]
UBA11606 sp002694825,1,"Index([46428], dtype='int64', name='gcf_id')",[4]
UBA2770,4,"Index([74925, 66947, 602, 53009], dtype='int64', name='gcf_id')",[1 1 1 1]
UBA8400,4,"Index([16257, 53048, 12505, 2828], dtype='int64', name='gcf_id')",[1 1 1 1]
UBA738,4,"Index([30225, 39575, 5297, 31219], dtype='int64', name='gcf_id')",[1 1 1 1]
PB-SRB1,4,"Index([17101, 26461, 15751, 36256], dtype='int64', name='gcf_id')",[1 1 1 1]
TMED189,1,"Index([33405], dtype='int64', name='gcf_id')",[4]
GW-Firmicutes-8,4,"Index([9665, 10564, 73025, 68585], dtype='int64', name='gcf_id')",[1 1 1 1]
Leptococcus,2,"Index([14385, 9532], dtype='int64', name='gcf_id')",[3 1]
UBA2197,4,"Index([68921, 66992, 5192, 0], dtype='int64', name='gcf_id')",[1 1 1 1]
UBA2813,3,"Index([53037, 60689, 539], dtype='int64', name='gcf_id')",[2 1 1]
Promineofilum,4,"Index([42917, 47673, 63684, 13857], dtype='int64', name='gcf_id')",[1 1 1 1]
UBA6016,2,"Index([0, 57098], dtype='int64', name='gcf_id')",[2 2]
UBA8932,2,"Index([41887, 6017], dtype='int64', name='gcf_id')",[3 1]
SG8-41,4,"Index([22318, 0, 5897, 52342], dtype='int64', name='gcf_id')",[1 1 1 1]
UBA1859 sp002338345,3,"Index([30557, 58668, 46632], dtype='int64', name='gcf_id')",[2 1 1]
4484-230,4,"Index([24098, 48958, 48119, 1612], dtype='int64', name='gcf_id')",[1 1 1 1]
RBG-16-66-30,4,"Index([73016, 55109, 33581, 58469], dtype='int64', name='gcf_id')",[1 1 1 1]
Tidjanibacter,2,"Index([16510, 6118], dtype='int64', name='gcf_id')",[3 1]
UBA6901,2,"Index([0, 51089], dtype='int64', name='gcf_id')",[2 2]
UBA12170,4,"Index([48958, 2314, 34659, 49394], dtype='int64', name='gcf_id')",[1 1 1 1]
Syntrophorhabdus,3,"Index([23647, 16923, 0], dtype='int64', name='gcf_id')",[2 1 1]
Adiutrix,4,"Index([51502, 12858, 73308, 56000], dtype='int64', name='gcf_id')",[1 1 1 1]
1-14-0-20-45-15,4,"Index([7480, 74526, 145, 10728], dtype='int64', name='gcf_id')",[1 1 1 1]
CSP1-8,3,"Index([15751, 42848, 35784], dtype='int64', name='gcf_id')",[2 1 1]
Fibromonas,3,"Index([1403, 53037, 6208], dtype='int64', name='gcf_id')",[2 1 1]
UBA1774,4,"Index([36557, 31219, 68251, 38157], dtype='int64', name='gcf_id')",[1 1 1 1]
UBA6680,4,"Index([57198, 30311, 72859, 0], dtype='int64', name='gcf_id')",[1 1 1 1]
UBA1412 sp002305615,3,"Index([11280, 3273, 5513], dtype='int64', name='gcf_id')",[2 1 1]
Bin90,4,"Index([0, 3872, 57258, 4282], dtype='int64', name='gcf_id')",[1 1 1 1]
Salirhabdus,4,"Index([45536, 3471, 9549, 47462], dtype='int64', name='gcf_id')",[1 1 1 1]
Negativicoccus,1,"Index([16543], dtype='int64', name='gcf_id')",[4]
C7867-002,3,"Index([70474, 70001, 24933], dtype='int64', name='gcf_id')",[2 1 1]
GUT77,4,"Index([9665, 74912, 11194, 67686], dtype='int64', name='gcf_id')",[1 1 1 1]
Murimonas,2,"Index([20740, 18369], dtype='int64', name='gcf_id')",[2 2]
AcAMD-5,2,"Index([40983, 69614], dtype='int64', name='gcf_id')",[3 1]
UBA12202,2,"Index([17101, 241], dtype='int64', name='gcf_id')",[3 1]
SZUA-127,4,"Index([52934, 9549, 27486, 21525], dtype='int64', name='gcf_id')",[1 1 1 1]
Abiotrophia,3,"Index([0, 39727, 12796], dtype='int64', name='gcf_id')",[2 1 1]
Primorskyibacter,4,"Index([45000, 294, 59062, 35913], dtype='int64', name='gcf_id')",[1 1 1 1]
Defluviimonas_C,4,"Index([11294, 3222, 3174, 19984], dtype='int64', name='gcf_id')",[1 1 1 1]
OLMS01,4,"Index([28739, 40297, 31189, 42426], dtype='int64', name='gcf_id')",[1 1 1 1]
4572-13,1,"Index([9665], dtype='int64', name='gcf_id')",[4]
MB11C04 sp002171765,2,"Index([24230, 17101], dtype='int64', name='gcf_id')",[2 2]
bin52,2,"Index([67252, 4178], dtype='int64', name='gcf_id')",[2 2]
GWA2-54-12,4,"Index([67043, 72850, 71709, 13205], dtype='int64', name='gcf_id')",[1 1 1 1]
Bacillus_BF,4,"Index([10996, 39680, 4352, 14031], dtype='int64', name='gcf_id')",[1 1 1 1]
Amphiplicatus,4,"Index([354, 37548, 14654, 32001], dtype='int64', name='gcf_id')",[1 1 1 1]
MED-G16,1,"Index([25379], dtype='int64', name='gcf_id')",[4]
GCA-2718455,3,"Index([37229, 28431, 0], dtype='int64', name='gcf_id')",[2 1 1]
Arboricoccus,4,"Index([34931, 37500, 17269, 61809], dtype='int64', name='gcf_id')",[1 1 1 1]
UBA924,3,"Index([27112, 21528, 15471], dtype='int64', name='gcf_id')",[2 1 1]
GCA-002719695 sp002697535,3,"Index([0, 17459, 46681], dtype='int64', name='gcf_id')",[2 1 1]
Massilibacteroides,4,"Index([61406, 18163, 9665, 71544], dtype='int64', name='gcf_id')",[1 1 1 1]
Aquimixticola,4,"Index([221, 44580, 3222, 17790], dtype='int64', name='gcf_id')",[1 1 1 1]
Oceanibacterium,4,"Index([36306, 4896, 31252, 18270], dtype='int64', name='gcf_id')",[1 1 1 1]
Pseudoruegeria,4,"Index([19995, 13792, 28648, 17790], dtype='int64', name='gcf_id')",[1 1 1 1]
UBA8592 sp002703045,1,"Index([39922], dtype='int64', name='gcf_id')",[4]
GCA-2691145 sp002691145,4,"Index([22742, 46500, 46909, 0], dtype='int64', name='gcf_id')",[1 1 1 1]
um-filter-40-17,4,"Index([74245, 67468, 71850, 25536], dtype='int64', name='gcf_id')",[1 1 1 1]
UBA2103,2,"Index([16099, 15880], dtype='int64', name='gcf_id')",[2 2]
RUG472,4,"Index([10981, 0, 7920, 8276], dtype='int64', name='gcf_id')",[1 1 1 1]
Ga0074139,3,"Index([33879, 4614, 16799], dtype='int64', name='gcf_id')",[2 1 1]
RBG-16-51-16,4,"Index([19565, 24769, 13857, 72375], dtype='int64', name='gcf_id')",[1 1 1 1]
UBA2185 sp003508565,4,"Index([15082, 46133, 49907, 43615], dtype='int64', name='gcf_id')",[1 1 1 1]
UBA12087,4,"Index([70502, 44339, 23182, 10429], dtype='int64', name='gcf_id')",[1 1 1 1]
GCA-2683825 sp002683825,4,"Index([10702, 46260, 35904, 26498], dtype='int64', name='gcf_id')",[1 1 1 1]
GCA-2684405,4,"Index([13792, 29509, 57024, 241], dtype='int64', name='gcf_id')",[1 1 1 1]
UBA1390 sp002305315,1,"Index([29327], dtype='int64', name='gcf_id')",[4]
Coprobacter,4,"Index([145, 21205, 1944, 36356], dtype='int64', name='gcf_id')",[1 1 1 1]
Brachybacterium_A,4,"Index([68826, 67457, 70657, 73212], dtype='int64', name='gcf_id')",[1 1 1 1]
CAG-1435,3,"Index([3523, 15999, 19793], dtype='int64', name='gcf_id')",[2 1 1]
2-12-FULL-45-12,4,"Index([2299, 41, 57160, 20597], dtype='int64', name='gcf_id')",[1 1 1 1]
UBA4767 sp002403385,2,"Index([46133, 0], dtype='int64', name='gcf_id')",[2 2]
UBA2337,4,"Index([6141, 46143, 46133, 53235], dtype='int64', name='gcf_id')",[1 1 1 1]
UBA2359,1,"Index([31587], dtype='int64', name='gcf_id')",[4]
GCA-002729875 sp002688175,4,"Index([55630, 28525, 34841, 11952], dtype='int64', name='gcf_id')",[1 1 1 1]
