Genus_Taxonomy,gcf_count_unique,gcf_index,gcf_count
Actinomycetospora,25,"Index([ 5284, 18516, 12708, 20521,  1017,   907, 19820,   169, 18478, 11346,
        6673,  8394, 16403,  8386, 21738, 15483,  1738,   199,  4676,  5367,
       17276,  6692, 16442, 14867,   503],
      dtype='int64', name='gcf_id')",[3 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Megasphaera,3,"Index([5094, 1033, 3137], dtype='int64', name='gcf_id')",[28  3  1]
Legionella_B,7,"Index([10, 6416, 11672, 8950, 10224, 2069, 18079], dtype='int64', name='gcf_id')",[6 6 6 6 5 2 1]
Bacillus_P,11,"Index([882, 9095, 9389, 15495, 11327, 8944, 5567, 110, 2752, 343, 3703], dtype='int64', name='gcf_id')",[6 6 5 4 3 2 2 1 1 1 1]
Pseudogulbenkiania,13,"Index([21034, 6528, 2648, 20011, 2929, 8014, 668, 14711, 972, 21589, 1454,
       4799, 16436],
      dtype='int64', name='gcf_id')",[4 4 4 3 3 2 2 2 2 2 2 1 1]
Antricoccus,25,"Index([12710,  5284, 13490,  1064, 21906, 20402, 11441,  5326,  2585, 18937,
        5602, 18119, 10453,  4092, 12708,  6242, 17662,  1951, 20072, 19740,
       11172,  3703,  1021,   393,  3774],
      dtype='int64', name='gcf_id')",[4 3 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Ahrensia,17,"Index([ 1460,   187, 14787,  1962,  5326,  8867, 16762,  8982,  4143,    10,
        6416,  5062,  5836, 12710,    14, 21878,  2587],
      dtype='int64', name='gcf_id')",[5 5 3 3 2 2 2 1 1 1 1 1 1 1 1 1 1]
Bacillus_AR,17,"Index([ 1951, 16866,    81,  3295, 17098,  2108, 17137,    50,  4559, 13894,
        2948,  2830,  2872,  3589, 11517,  1513,  5567],
      dtype='int64', name='gcf_id')",[5 4 3 3 2 2 2 2 1 1 1 1 1 1 1 1 1]
Granulicella,15,"Index([ 2050,  6291,  6524,    10, 15194, 21878,   393, 15816,  3635, 10980,
       17117,   820,  3295,  6622, 19722],
      dtype='int64', name='gcf_id')",[5 5 5 3 2 2 2 1 1 1 1 1 1 1 1]
Bacillus_J,8,"Index([10536, 1128, 889, 1899, 14605, 34, 1032, 8036], dtype='int64', name='gcf_id')",[7 6 5 4 4 4 1 1]
Paeniglutamicibacter,10,"Index([4799, 18734, 11811, 9318, 1951, 7283, 882, 12838, 14776, 20440], dtype='int64', name='gcf_id')",[6 5 5 5 3 2 2 2 1 1]
Nitrincola,13,"Index([1951, 8553, 6416, 10, 6609, 17722, 20606, 931, 503, 832, 9710, 50, 984], dtype='int64', name='gcf_id')",[6 6 6 2 2 2 2 1 1 1 1 1 1]
Planktotalea,16,"Index([ 3508,   187, 16374,  8867,  8700, 21878,  8527,  2336,  3137,  2587,
        4556, 15194,  5638,  4984,  5140, 12379],
      dtype='int64', name='gcf_id')",[4 4 4 3 2 2 2 2 2 1 1 1 1 1 1 1]
Leptospirillum_A,4,"Index([6524, 8590, 1951, 8857], dtype='int64', name='gcf_id')",[8 8 8 8]
Hyalangium,29,"Index([ 9710,  3703,   337,  3530,  1695, 13526,   391,    10,  4158,   651,
       19820,    98,   861, 15007, 19484,  6245,   438,   113,  9164, 19653,
        2407, 18525,  5467,  5843,  7917, 11857,  4668,    46, 22356],
      dtype='int64', name='gcf_id')",[2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Pontibacillus,10,"Index([10536, 2948, 5567, 3734, 15178, 3919, 59, 882, 715, 80], dtype='int64', name='gcf_id')",[7 5 4 4 4 3 2 1 1 1]
Pseudopedobacter,15,"Index([15194, 19003,    60,  9238, 10113, 10952, 19061,  2830,  2050, 20691,
       15576, 21584, 14397,  1455, 10557],
      dtype='int64', name='gcf_id')",[6 4 4 3 3 2 1 1 1 1 1 1 1 1 1]
Acidovorax_B,9,"Index([6528, 9195, 6416, 18553, 9710, 1069, 6192, 17034, 1831], dtype='int64', name='gcf_id')",[10  7  3  2  2  2  2  2  1]
Plesiocystis,26,"Index([ 9710, 15483,   187,  1618, 11048, 21034,  6528,   948, 15495,  4066,
         882,  1743,  7789, 20240, 15926,    90, 19820,  5658,   871,     7,
        3703,  4889, 15194, 16054,   121,  7353],
      dtype='int64', name='gcf_id')",[5 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Bacteroides_A,6,"Index([15194, 73, 13142, 34, 21034, 18160], dtype='int64', name='gcf_id')",[8 7 5 5 4 2]
Clostridium_AD,10,"Index([1273, 3703, 80, 34, 10, 3742, 640, 19396, 19820, 13052], dtype='int64', name='gcf_id')",[8 6 4 3 2 2 2 2 1 1]
Porphyrobacter_A,16,"Index([ 8053, 19107,  1951, 18810, 15726,  6559,   337,  2111,  5276,   101,
        7962,  8991,  3589,   629, 13910,    10],
      dtype='int64', name='gcf_id')",[9 4 3 2 2 1 1 1 1 1 1 1 1 1 1 1]
Singulisphaera,14,"Index([19820, 14713, 22381,  9710,  6528, 15628, 10628,    10,  7039, 13221,
         202,  1350, 14919,  8660],
      dtype='int64', name='gcf_id')",[6 3 3 3 3 2 2 2 2 1 1 1 1 1]
NK4A144,22,"Index([ 7181,  3470,  6297, 18890,  4183, 15665, 19832,  9774,  3479,  1003,
        8036, 16368,   197, 10455, 10522,  4601,  1063,  3562,  9573, 15757,
        5990,    80],
      dtype='int64', name='gcf_id')",[5 5 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Serinicoccus,12,"Index([12571, 13179, 15235, 17006, 4668, 534, 464, 3, 2585, 9318, 9410, 9392], dtype='int64', name='gcf_id')",[8 5 3 3 3 2 2 1 1 1 1 1]
Cohaesibacter,9,"Index([1460, 10, 5326, 9710, 1951, 337, 1374, 9583, 5835], dtype='int64', name='gcf_id')",[6 6 5 5 3 2 2 1 1]
Paenirhodobacter,12,"Index([9710, 19313, 393, 5165, 2575, 1039, 13287, 10891, 7255, 2996, 3589,
       20606],
      dtype='int64', name='gcf_id')",[5 5 5 3 3 3 2 1 1 1 1 1]
Lentibacillus,10,"Index([1951, 15178, 5051, 8190, 6464, 10198, 1513, 2288, 17137, 882], dtype='int64', name='gcf_id')",[8 7 6 3 2 1 1 1 1 1]
Rhodoplanes,11,"Index([1460, 8001, 8867, 10, 9599, 8641, 6416, 3703, 2830, 2587, 1128], dtype='int64', name='gcf_id')",[6 5 4 4 3 3 2 1 1 1 1]
Thalassomonas,21,"Index([ 1128,  3703,    10, 10853, 12341,  2255, 21878, 13809,  5079,    80,
       21269,  3635,  1350, 10170,  1309,  1381, 17651,  1525,  8624,  1513,
       10772],
      dtype='int64', name='gcf_id')",[5 4 3 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Sinosporangium,26,"Index([ 9710,  4533, 13109,   222,  1695,  2937, 14158, 15483, 19490,  3703,
        2105, 16144, 18767, 12571, 20853, 22099, 12911,  3486,    66,  4404,
       11274,  8661,   848,   868, 19820, 10325],
      dtype='int64', name='gcf_id')",[5 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Prauserella_B,14,"Index([ 4533,  1951,  2105,  1454, 15194,  6492,  2176, 19478,  5284, 14399,
       12708, 19820,  6511,  2175],
      dtype='int64', name='gcf_id')",[5 2 2 2 2 2 2 2 2 2 2 2 2 2]
Chromohalobacter,11,"Index([12581, 10070, 21034, 882, 9710, 1951, 7814, 12219, 16832, 1207, 14], dtype='int64', name='gcf_id')",[8 7 6 2 2 1 1 1 1 1 1]
Paenisporosarcina_A,15,"Index([17915,  1454,  5126,  8090,  6439,  6645,    50,    81,  5567, 11327,
       21249, 13015,  2601,  8279,  2050],
      dtype='int64', name='gcf_id')",[7 4 4 3 2 2 1 1 1 1 1 1 1 1 1]
Methylocella,18,"Index([ 6524,  6840,  9710,  5849, 22381,  1021,  8537,  9158,  5663, 10557,
       14329, 17432, 15194,  3703, 15031,  1513,  3956,  3820],
      dtype='int64', name='gcf_id')",[3 3 3 3 2 2 2 2 2 1 1 1 1 1 1 1 1 1]
Pelagibacterium,14,"Index([1951, 5385, 11435, 14, 1698, 1460, 10, 2965, 3589, 269, 2587, 9532,
       14235, 1194],
      dtype='int64', name='gcf_id')",[7 5 3 3 2 2 2 1 1 1 1 1 1 1]
Halarcobacter,5,"Index([1951, 21034, 10, 597, 1089], dtype='int64', name='gcf_id')",[13  7  5  5  1]
Kamptonema,15,"Index([21878,  3703,  4511,  4200, 15959,  6303,  6383,  9710,  4594, 19187,
       17478,  7970,  9248,  5937,  2382],
      dtype='int64', name='gcf_id')",[4 4 2 2 2 2 2 2 2 2 2 2 1 1 1]
Terriglobus,16,"Index([ 6524, 14883,  6291, 15194,  2050, 10842,  2969,  1831,   503,    10,
       18728,  4664, 12967, 19872,   121, 21878],
      dtype='int64', name='gcf_id')",[6 5 3 3 2 2 1 1 1 1 1 1 1 1 1 1]
Anoxybacillus_A,10,"Index([10536, 17044, 4880, 21374, 80, 81, 3310, 117, 1128, 3703], dtype='int64', name='gcf_id')",[7 7 5 5 2 1 1 1 1 1]
Vitreoscilla_A,17,"Index([ 2457, 19820,    10,  1021, 15483, 16054,   612,  2648,   608,  1513,
        1093,  1128, 13901, 12636,  3703,  7789,   732],
      dtype='int64', name='gcf_id')",[5 5 4 2 2 1 1 1 1 1 1 1 1 1 1 1 1]
Arthrobacter_G,13,"Index([4799, 11811, 17353, 2210, 16166, 882, 4813, 6586, 2370, 157, 4583, 5782,
       7848],
      dtype='int64', name='gcf_id')",[4 4 4 4 3 2 2 2 1 1 1 1 1]
Solibacillus,9,"Index([3589, 5705, 17867, 15349, 5329, 15495, 14050, 2948, 177], dtype='int64', name='gcf_id')",[6 6 6 4 2 2 2 1 1]
Actinospica,26,"Index([ 4533, 19820, 22341,   157, 13253, 15483, 19581, 15194,  6774,  6773,
       19233,  5007, 22002, 16641, 22333,  9855,  7459,  3703,   882,  8738,
       14665,  4489, 19850,  3048,   393,  9844],
      dtype='int64', name='gcf_id')",[3 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Tyzzerella,7,"Index([1273, 80, 1063, 6312, 10349, 5846, 15194], dtype='int64', name='gcf_id')",[16  6  3  2  1  1  1]
Rubrobacter,15,"Index([ 9593, 12947, 19727,  2001,  6192,  4661,  5140, 15610, 15194, 20878,
        3252,  2648,   121, 12233,  2980],
      dtype='int64', name='gcf_id')",[4 3 3 3 3 2 2 2 2 1 1 1 1 1 1]
Vogesella,12,"Index([6528, 2648, 668, 14656, 812, 1235, 6416, 166, 2492, 710, 8506, 21034], dtype='int64', name='gcf_id')",[6 5 5 2 2 2 2 2 1 1 1 1]
Caedibacter,16,"Index([15194,  8036,    10,  1128,  1110,  3703,  4844,   732, 19448,   121,
         673,  2336,  6468,  1410,   882,  1513],
      dtype='int64', name='gcf_id')",[6 4 3 2 2 2 2 1 1 1 1 1 1 1 1 1]
Azoarcus_A,14,"Index([21034,  6528, 18825,  1454,  8014,  3576,  7635, 20020,   104,  9710,
       18774, 10793,  3997,  1837],
      dtype='int64', name='gcf_id')",[5 4 3 3 2 2 2 2 2 1 1 1 1 1]
Planomonospora,24,"Index([15483,  3703, 12911,   222, 19584, 17210,  5178,  8593, 16578,  2948,
       21970,  4791, 19451, 12303,  3589, 16933, 19820,  9710,   460, 22591,
         868, 14158,   848, 17734],
      dtype='int64', name='gcf_id')",[4 4 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Luminiphilus,11,"Index([8867, 4, 269, 6791, 16169, 1951, 1001, 6780, 9436, 17126, 256], dtype='int64', name='gcf_id')",[13  4  3  2  2  1  1  1  1  1  1]
Roseimaritima,12,"Index([9710, 3615, 21878, 7063, 18172, 19213, 3703, 15194, 11782, 10787, 22010,
       10],
      dtype='int64', name='gcf_id')",[4 4 4 4 3 3 2 2 1 1 1 1]
Leaf454,13,"Index([1460, 8932, 19460, 337, 5326, 14, 166, 9710, 6524, 3703, 5567, 2521,
       17071],
      dtype='int64', name='gcf_id')",[5 5 3 3 2 2 2 2 2 1 1 1 1]
Thermoflavimicrobium,24,"Index([15483, 19820, 13052,    80, 10092,  1771,  1454, 16054, 15490, 10062,
        1128,  7520,  5675, 20245,    81, 17372,  5567,  9710, 10094, 21878,
         882,  4533, 15184,  7509],
      dtype='int64', name='gcf_id')",[4 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Sandarakinorhabdus,18,"Index([ 8991,  2754,   337,   629, 10557,  8237,  9734, 17360,  2218,   888,
         108,  3633,   732,  9983, 14864,   832,   503,  1831],
      dtype='int64', name='gcf_id')",[5 4 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1]
Henriciella,11,"Index([19820, 1951, 12741, 3326, 10280, 21878, 21034, 11784, 6791, 101, 4927], dtype='int64', name='gcf_id')",[10  9  3  1  1  1  1  1  1  1  1]
Terracidiphilus,20,"Index([ 6524, 10557,  1618, 12149,   393,  1101, 19421,  1831, 12186,  2050,
        3295,  6291,  1381,    80, 21878, 21802, 15818,    15,   503, 10057],
      dtype='int64', name='gcf_id')",[4 3 3 3 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
TH137,13,"Index([5165, 8867, 4725, 650, 1379, 9710, 21878, 19037, 2007, 10775, 1425,
       1773, 6136],
      dtype='int64', name='gcf_id')",[5 5 4 3 3 2 2 1 1 1 1 1 1]
Wenzhouxiangella,13,"Index([21034, 1951, 8182, 1442, 10, 8649, 1837, 6297, 1776, 15667, 8950, 59,
       17139],
      dtype='int64', name='gcf_id')",[5 4 4 4 2 2 2 1 1 1 1 1 1]
Quadrisphaera,12,"Index([6186, 11689, 5326, 15786, 882, 5284, 13784, 20150, 18962, 15088, 10653,
       22333],
      dtype='int64', name='gcf_id')",[5 4 4 3 3 3 2 1 1 1 1 1]
Nissabacter,9,"Index([882, 1706, 8932, 13067, 21034, 14690, 13501, 15819, 17736], dtype='int64', name='gcf_id')",[8 8 4 4 1 1 1 1 1]
Acidiphilium,12,"Index([9983, 1951, 8390, 3295, 20170, 21979, 9710, 18028, 8896, 8867, 1866,
       2343],
      dtype='int64', name='gcf_id')",[6 4 3 3 2 2 2 2 2 1 1 1]
Croceicoccus,14,"Index([ 3078, 11588,  5276, 12710,  8991,  5973,    10,  2801, 20382, 15194,
       13233,  8732, 14776, 21189],
      dtype='int64', name='gcf_id')",[5 5 3 3 2 2 2 1 1 1 1 1 1 1]
Acetivibrio,12,"Index([3703, 19820, 5517, 34, 2486, 22381, 856, 22291, 15651, 11527, 14, 1021], dtype='int64', name='gcf_id')",[6 4 4 4 3 2 1 1 1 1 1 1]
Rufibacter,8,"Index([19207, 9044, 3591, 5365, 8896, 6092, 60, 456], dtype='int64', name='gcf_id')",[9 8 5 2 2 1 1 1]
MA-N2,15,"Index([ 2210,  4799, 12644, 11811, 17353,  4590,  7608,   882, 12710,  1664,
        3703,   464,  1188,  8218,  2370],
      dtype='int64', name='gcf_id')",[4 3 3 3 3 3 2 1 1 1 1 1 1 1 1]
Schlegelella,17,"Index([21878,  1081,  3703,  6480,  2457, 10772, 18825, 21034, 22317, 21913,
       13051, 16310, 15402,    10,   538,  6528,  1128],
      dtype='int64', name='gcf_id')",[4 4 3 3 3 1 1 1 1 1 1 1 1 1 1 1 1]
Acidipropionibacterium,7,"Index([393, 9410, 9355, 21249, 15074, 6, 15194], dtype='int64', name='gcf_id')",[10  9  4  2  2  1  1]
Pararhizobium_A,17,"Index([ 1460,  1951,  8867,  3984,  9710,    14, 15194,    10,  2830,  5326,
       19509, 21878, 13359,  3773,  2007,   187,  1021],
      dtype='int64', name='gcf_id')",[5 4 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1]
Clostridium_AI,21,"Index([ 3703,  1063,   856, 22356,  1128, 13639,  6312, 19450, 13115, 21878,
       22381,  1350,  4500, 15483,  1093,  1235, 22404, 16032,   110, 14259,
          34],
      dtype='int64', name='gcf_id')",[5 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Roseomonas_A,14,"Index([ 9710,  7636, 19384, 10557,  3181, 14641,  6757,  2587,  9448, 14776,
        6864, 20565, 11267,  7645],
      dtype='int64', name='gcf_id')",[8 4 3 3 2 1 1 1 1 1 1 1 1 1]
Methyloceanibacter,9,"Index([5326, 10, 8572, 6002, 1460, 16039, 6092, 5385, 187], dtype='int64', name='gcf_id')",[5 5 4 4 4 4 1 1 1]
Paramesorhizobium,14,"Index([15194, 1460, 1262, 812, 5326, 10, 1342, 337, 742, 8500, 710, 3734,
       20223, 80],
      dtype='int64', name='gcf_id')",[4 4 4 3 2 2 2 2 1 1 1 1 1 1]
Maritimibacter,12,"Index([1951, 187, 9710, 3508, 8958, 15194, 2996, 13677, 4292, 17883, 14776,
       14643],
      dtype='int64', name='gcf_id')",[4 4 4 3 3 3 3 1 1 1 1 1]
Notoacmeibacter,20,"Index([ 1460,  5326,   166,  6416,   710,   832,  1069,  1713,  3589,  1437,
       13052,    14, 15194, 11584,  4203,  1951,  1350, 12710,   187,   495],
      dtype='int64', name='gcf_id')",[4 4 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Altererythrobacter_B,9,"Index([8053, 10168, 6105, 10, 8588, 2111, 21180, 5276, 20709], dtype='int64', name='gcf_id')",[11  7  2  2  2  2  1  1  1]
Cyanothece_A,12,"Index([6303, 50, 3703, 3295, 19372, 856, 5601, 13734, 7537, 10245, 1513,
       15483],
      dtype='int64', name='gcf_id')",[5 5 3 3 2 2 2 2 2 1 1 1]
Acuticoccus,11,"Index([5326, 187, 9710, 742, 11015, 10560, 7093, 19820, 9654, 6107, 20265], dtype='int64', name='gcf_id')",[3 3 3 3 3 3 3 3 2 2 1]
Oceanicaulis,16,"Index([ 5326,  1460, 10057, 16686,  2174,  1869,  1271,  8483,    10,  1094,
        8100,    14,  3465,  8732,  8867,  6864],
      dtype='int64', name='gcf_id')",[7 6 2 2 1 1 1 1 1 1 1 1 1 1 1 1]
Brenneria_A,15,"Index([ 1706,  4182, 19826, 13115, 22381,  3703,  1128,  1752, 21034,  1513,
       20655, 14736,  3589, 11000,   710],
      dtype='int64', name='gcf_id')",[5 4 3 2 2 2 2 2 1 1 1 1 1 1 1]
Cellulosilyticum,20,"Index([   34,  3703,   856,  8373,  1063,  8506, 11793,  4537,  1128,  1513,
       22356, 15194,  2050,  6312, 15967, 15483,  3326, 10853, 16229,  7789],
      dtype='int64', name='gcf_id')",[3 3 3 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Tumebacillus,16,"Index([ 3703,    15,  1217,  5567, 21249,  2948, 19339,  8487, 11584, 19820,
       21878,   212,  9710, 15194,  1513,  1309],
      dtype='int64', name='gcf_id')",[10  2  2  2  2  1  1  1  1  1  1  1  1  1  1  1]
GAS188,10,"Index([9710, 14153, 14818, 1021, 17454, 11746, 4285, 7092, 11294, 1187], dtype='int64', name='gcf_id')",[6 3 3 3 3 3 3 2 1 1]
Williamsia_A,16,"Index([13115, 18812, 21655, 18751,  1951, 18854,  5284, 15483, 17319,  1017,
       16218, 18139,    27, 21936, 16654,  4658],
      dtype='int64', name='gcf_id')",[4 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1]
Marininema,19,"Index([  889,  1951, 15874,  5866,  8732,  3703, 21878,   882, 22356,   988,
        1513, 12341,  2288,  3919, 15928, 21098, 16370,  1128,   343],
      dtype='int64', name='gcf_id')",[3 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1]
Pseudoruegeria_C,11,"Index([6416, 5165, 595, 3508, 1951, 2050, 21878, 5725, 5326, 6297, 14], dtype='int64', name='gcf_id')",[4 4 4 4 3 3 2 1 1 1 1]
Sphingorhabdus,12,"Index([9034, 8991, 1748, 2050, 836, 6791, 7819, 15780, 337, 15194, 4118, 10], dtype='int64', name='gcf_id')",[7 6 4 2 2 1 1 1 1 1 1 1]
Aliterella,15,"Index([    4,   311, 16437,  3703, 20126, 15483, 15194, 15734,  9710,   776,
       16903,   266,  4235, 17497, 21878],
      dtype='int64', name='gcf_id')",[4 3 3 2 2 2 2 2 2 1 1 1 1 1 1]
Geobacter,5,"Index([6524, 2902, 9136, 15194, 7960], dtype='int64', name='gcf_id')",[9 8 7 2 2]
Microterricola,10,"Index([18630, 2585, 4799, 18832, 7848, 15194, 11274, 22333, 2426, 11823], dtype='int64', name='gcf_id')",[7 7 7 1 1 1 1 1 1 1]
Halobacillus_A,12,"Index([882, 1951, 10536, 15178, 5622, 5352, 17804, 715, 9124, 19100, 9367, 80], dtype='int64', name='gcf_id')",[4 4 4 4 2 2 2 2 1 1 1 1]
Bacillus_AS,9,"Index([16866, 1951, 19039, 11327, 10128, 81, 3919, 8029, 882], dtype='int64', name='gcf_id')",[6 5 4 4 2 2 2 2 1]
Dactylosporangium,27,"Index([ 9710, 22341, 11584,  3703,  1513, 13701, 16054, 10844,  5284, 22563,
        6436, 22650, 16943, 12987,  1695, 10603,   695,  9409,  3774, 22333,
       15483,   534, 12341, 14243,  1454, 11181, 14158],
      dtype='int64', name='gcf_id')",[2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
CAG-81,3,"Index([1063, 889, 6312], dtype='int64', name='gcf_id')",[26  1  1]
Pararheinheimera,20,"Index([   10,  3703, 20949, 12219,  1058,  3779,  5443, 10216, 11274,  1408,
         742,  1513,  3423, 21034,  9710,   832, 20901,  1743, 20840,  1739],
      dtype='int64', name='gcf_id')",[8 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Psychroserpens,8,"Index([8935, 20769, 15194, 21040, 21878, 19820, 21034, 4902], dtype='int64', name='gcf_id')",[10  7  3  3  2  1  1  1]
Epibacterium,14,"Index([21878,   642, 16374,  7440, 13673,  5165,   742,  1951, 15194,    14,
        3289,  3508, 16106,  8262],
      dtype='int64', name='gcf_id')",[4 4 3 2 2 2 2 2 2 1 1 1 1 1]
Salipaludibacillus,18,"Index([ 1951,    81, 16866,   882,  6288,  2050, 18973,  6957, 14649,    80,
       21067, 19039,  9048, 11327, 10543, 18910,  5663,  4559],
      dtype='int64', name='gcf_id')",[5 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1]
Alteribacillus,12,"Index([1951, 882, 16866, 4798, 343, 10536, 4292, 508, 20407, 2, 3295, 12710], dtype='int64', name='gcf_id')",[4 4 4 3 3 2 2 2 1 1 1 1]
Halomonas_D,8,"Index([2136, 59, 6416, 710, 8950, 22303, 11760, 16974], dtype='int64', name='gcf_id')",[7 6 6 4 2 1 1 1]
Asaia,7,"Index([9710, 9983, 21034, 15194, 10453, 224, 6777], dtype='int64', name='gcf_id')",[12 11  1  1  1  1  1]
DXL2,20,"Index([  705,   343,  1951,  3589, 10526,  4590,  6554,  9049, 18009,    81,
           2,   243,  7713,  1055,     4, 15194, 15549,    80,  7187,  4186],
      dtype='int64', name='gcf_id')",[4 3 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Azoarcus_C,14,"Index([18825,  3576, 10793, 21034, 15245,  1332,  1139,  5326, 15107,  2648,
         984,  3667,   572, 15721],
      dtype='int64', name='gcf_id')",[3 3 3 3 2 2 2 2 2 2 1 1 1 1]
Meiothermus,7,"Index([19427, 8638, 13732, 15938, 11071, 1695, 2948], dtype='int64', name='gcf_id')",[12  8  4  1  1  1  1]
Limimaricola,11,"Index([21878, 2948, 5165, 5140, 18358, 18339, 10557, 11335, 8867, 10, 1039], dtype='int64', name='gcf_id')",[7 7 3 3 2 1 1 1 1 1 1]
Amphritea,17,"Index([ 8553,  2648,  1951,  9710,  6791,    10, 12710,   378,   709, 21034,
       15811,   937,  3667,  4292,  1727,  1069,  1384],
      dtype='int64', name='gcf_id')",[4 4 4 3 1 1 1 1 1 1 1 1 1 1 1 1 1]
Bacillus_AF,23,"Index([ 5567, 19820,    81,   343,     2,    98,    80,   882, 16455,  8090,
         406,   742,  9389,  7565,   104, 15185,  8054,     7, 15483, 14921,
        4363, 21878,   278],
      dtype='int64', name='gcf_id')",[3 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
Georgenia_A,13,"Index([7424, 5648, 16421, 2585, 14584, 1951, 17693, 16962, 20191, 2730, 59,
       101, 2136],
      dtype='int64', name='gcf_id')",[4 3 3 3 2 2 2 2 2 2 1 1 1]
Robbsia,19,"Index([ 1128,  3295,  1231,  3703, 16832, 21034,  6327,  8054, 16054,  2457,
        1888,  1831,  8932,  6107, 13039, 13052,  5101,   101, 19455],
      dtype='int64', name='gcf_id')",[3 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1]
Bacillus_D,9,"Index([5567, 343, 81, 5068, 4603, 3295, 4533, 1309, 11613], dtype='int64', name='gcf_id')",[9 6 4 2 2 1 1 1 1]
Succiniclasticum,17,"Index([  197,   317,   201,  4601,  5818,  3559,  2255,  3562,  1428, 15731,
        3465,   316,   492,   207,   439,   908,   269],
      dtype='int64', name='gcf_id')",[7 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1]
Pseudooceanicola_B,15,"Index([ 3508,  1951,  1871,   187, 17883,  3289, 16374,  8867,  3703,  6791,
       20953,    10,   595, 19486,  5165],
      dtype='int64', name='gcf_id')",[4 4 3 2 2 2 2 1 1 1 1 1 1 1 1]
Lutimaribacter,11,"Index([3289, 16374, 1951, 187, 15496, 8867, 17883, 1395, 1207, 6261, 595], dtype='int64', name='gcf_id')",[4 4 4 3 3 2 2 2 1 1 1]
Aquamicrobium_A,12,"Index([1460, 5326, 21675, 15194, 8932, 1962, 2989, 3703, 9679, 14, 2117,
       21878],
      dtype='int64', name='gcf_id')",[6 6 3 3 2 1 1 1 1 1 1 1]
Rivularia,18,"Index([ 1546,  3703,  6303, 19820,  1697, 21310,  4187, 15194,  6297,  9048,
         776,  4511, 16127,  2571,     4,  7596, 21878,  2209],
      dtype='int64', name='gcf_id')",[3 3 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1]
Eubacterium_G,9,"Index([1273, 15942, 104, 1727, 3703, 14669, 11450, 34, 1063], dtype='int64', name='gcf_id')",[17  2  2  1  1  1  1  1  1]
LP2A,14,"Index([ 5918, 11844, 15194,  1183, 14523,  6739, 14167,  9048,  5725,  2590,
       21034, 19820,  6528,   871],
      dtype='int64', name='gcf_id')",[4 3 3 3 3 3 1 1 1 1 1 1 1 1]
Labedella,7,"Index([4799, 2585, 19565, 5015, 534, 573, 4452], dtype='int64', name='gcf_id')",[5 5 5 5 3 2 2]
Planomicrobium,7,"Index([11582, 15478, 2948, 9424, 10423, 6791, 80], dtype='int64', name='gcf_id')",[8 6 5 4 2 1 1]
Chloroploca,15,"Index([19820, 16206,  5566,    80,    15,    60,  2993,  9233, 13052,  9710,
       15483,  3703, 10853,  1350, 17164],
      dtype='int64', name='gcf_id')",[9 3 3 1 1 1 1 1 1 1 1 1 1 1 1]
Comamonas,6,"Index([6528, 605, 18095, 10, 21034, 1235], dtype='int64', name='gcf_id')",[14  4  4  3  1  1]
Zoogloea,21,"Index([ 6528,  2648,    10,   423, 17385,  2609,   397, 21034,  1058,  1235,
        4806,  3703,   269,   786,  3755,  2336,  1934,  2993,   378,  6416,
        6609],
      dtype='int64', name='gcf_id')",[4 3 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
