Genus_Taxonomy,gcf_count_unique,gcf_index,gcf_count
Microbacterium_A,9,"Index([39278, 30027, 17734, 15570, 35151, 25000, 29448, 33081, 1876], dtype='int64', name='gcf_id')",[3 3 2 2 2 2 1 1 1]
Desulfotomaculum_C,9,"Index([6906, 10491, 34426, 6086, 15780, 12298, 14005, 41100, 44062], dtype='int64', name='gcf_id')",[2 1 1 1 1 1 1 1 1]
Siphonobacter,9,"Index([13741, 41216, 20645, 708, 8367, 41822, 23589, 24716, 6159], dtype='int64', name='gcf_id')",[4 3 3 2 1 1 1 1 1]
Zavarzinia,9,"Index([1268, 5479, 37561, 34951, 9727, 12358, 3489, 39312, 7368], dtype='int64', name='gcf_id')",[3 3 2 2 2 2 1 1 1]
Chlorobaculum,9,"Index([14127, 1765, 24583, 35809, 3560, 13655, 12687, 8799, 10008], dtype='int64', name='gcf_id')",[4 4 2 2 1 1 1 1 1]
Dolosigranulum,9,"Index([716, 5522, 5635, 31, 15038, 1040, 842, 12074, 6786], dtype='int64', name='gcf_id')",[8 4 4 2 1 1 1 1 1]
Enterococcus_E,9,"Index([21483, 15214, 6945, 13048, 9830, 36657, 7326, 9, 17934], dtype='int64', name='gcf_id')",[26 16  7  5  5  4  1  1  1]
WRN-7,9,"Index([24705, 13492, 3361, 43411, 2314, 42685, 13035, 285, 5182], dtype='int64', name='gcf_id')",[5 5 4 3 2 1 1 1 1]
Prochlorococcus_A,9,"Index([5507, 25759, 10155, 18887, 491, 9139, 1921, 6836, 23], dtype='int64', name='gcf_id')",[42 37 36 34  6  5  3  2  1]
Oscillochloris,9,"Index([19024, 3767, 46529, 37102, 4544, 2503, 42232, 37870, 23260], dtype='int64', name='gcf_id')",[3 2 2 2 1 1 1 1 1]
Cesiribacter,8,"Index([13164, 23822, 11533, 1076, 26000, 42443, 29404, 12007], dtype='int64', name='gcf_id')",[2 2 1 1 1 1 1 1]
Desulfamplus,8,"Index([38919, 13655, 18103, 42443, 45254, 40733, 43757, 22803], dtype='int64', name='gcf_id')",[2 1 1 1 1 1 1 1]
Clostridium_L,8,"Index([8617, 20745, 19300, 8278, 18733, 719, 710, 36945], dtype='int64', name='gcf_id')",[6 2 1 1 1 1 1 1]
Labilibaculum,8,"Index([19131, 20095, 24478, 41448, 42443, 12683, 9715, 708], dtype='int64', name='gcf_id')",[5 2 2 1 1 1 1 1]
R-RK-3,8,"Index([13655, 22407, 18051, 36746, 27873, 14431, 8272, 12007], dtype='int64', name='gcf_id')",[2 2 2 2 2 1 1 1]
Hylemonella,8,"Index([850, 18843, 24333, 42151, 7216, 35778, 46540, 7761], dtype='int64', name='gcf_id')",[3 3 2 2 1 1 1 1]
Paenibacillus_R,8,"Index([134, 37893, 19247, 44151, 12966, 30426, 18772, 23042], dtype='int64', name='gcf_id')",[4 3 1 1 1 1 1 1]
Phaeomarinobacter,8,"Index([282, 11566, 6467, 34256, 11567, 28005, 18462, 26880], dtype='int64', name='gcf_id')",[2 2 2 2 1 1 1 1]
Emticicia,8,"Index([11230, 17663, 24351, 22278, 6605, 20251, 31557, 23042], dtype='int64', name='gcf_id')",[3 2 1 1 1 1 1 1]
Halotalea,8,"Index([4088, 21553, 35923, 13468, 25714, 11004, 41922, 42151], dtype='int64', name='gcf_id')",[2 2 2 2 1 1 1 1]
Heliobacterium,8,"Index([20903, 24570, 13834, 5859, 17541, 33328, 36077, 3130], dtype='int64', name='gcf_id')",[4 2 2 2 2 1 1 1]
Brumimicrobium,8,"Index([28382, 44154, 24034, 22627, 1890, 8751, 285, 41593], dtype='int64', name='gcf_id')",[3 2 1 1 1 1 1 1]
Thioalkalivibrio_B,8,"Index([19640, 4553, 33189, 21890, 685, 27074, 3438, 1146], dtype='int64', name='gcf_id')",[2 2 2 1 1 1 1 1]
HLUCCA08,8,"Index([8217, 1876, 17042, 4087, 18293, 16278, 5378, 1896], dtype='int64', name='gcf_id')",[2 2 2 1 1 1 1 1]
PP17-6a sp900095615,8,"Index([39836, 8617, 1442, 1802, 60, 15903, 23510, 19155], dtype='int64', name='gcf_id')",[3 3 2 1 1 1 1 1]
Glomeribacter,8,"Index([3643, 40570, 40223, 32, 39937, 26117, 10008, 20771], dtype='int64', name='gcf_id')",[3 2 1 1 1 1 1 1]
Seonamhaeicola,8,"Index([26326, 28306, 1773, 40807, 26914, 41593, 22807, 6167], dtype='int64', name='gcf_id')",[3 2 1 1 1 1 1 1]
Pauljensenia,8,"Index([21572, 5927, 13026, 11627, 7030, 20963, 512, 32235], dtype='int64', name='gcf_id')",[3 3 3 1 1 1 1 1]
XY-L28,8,"Index([26119, 22397, 27334, 29030, 5001, 18143, 31337, 19665], dtype='int64', name='gcf_id')",[3 2 1 1 1 1 1 1]
Fodinicurvata,8,"Index([33932, 13655, 16407, 1876, 37415, 20402, 44826, 41678], dtype='int64', name='gcf_id')",[2 2 2 2 2 2 1 1]
Belliella,8,"Index([20793, 35658, 19402, 13333, 708, 143, 2547, 121], dtype='int64', name='gcf_id')",[3 2 2 2 1 1 1 1]
Nigerium,8,"Index([30471, 38769, 27256, 35271, 1012, 26849, 40291, 1534], dtype='int64', name='gcf_id')",[2 2 2 1 1 1 1 1]
Pseudomonas_L,8,"Index([13634, 9961, 13655, 21734, 9423, 22427, 44604, 5179], dtype='int64', name='gcf_id')",[2 2 2 2 1 1 1 1]
Gracilimonas,8,"Index([30687, 6359, 30688, 34694, 12801, 19561, 25777, 16661], dtype='int64', name='gcf_id')",[3 2 2 1 1 1 1 1]
Bacillus_AD,8,"Index([22397, 33656, 26197, 22422, 14457, 10823, 11899, 22876], dtype='int64', name='gcf_id')",[3 2 2 2 2 1 1 1]
GCF-000787395,8,"Index([284, 43352, 22158, 4608, 43394, 36, 206, 38352], dtype='int64', name='gcf_id')",[53 48 45  3  2  1  1  1]
Desulfohalovibrio,8,"Index([36496, 24540, 23, 2571, 54, 37917, 13655, 894], dtype='int64', name='gcf_id')",[3 1 1 1 1 1 1 1]
Thalassotalea,8,"Index([17160, 6641, 2962, 14513, 1010, 426, 1421, 18637], dtype='int64', name='gcf_id')",[4 2 1 1 1 1 1 1]
Flavihumibacter,8,"Index([37049, 42443, 39393, 32539, 44844, 506, 14343, 13578], dtype='int64', name='gcf_id')",[3 2 2 1 1 1 1 1]
Rubrobacter_A,8,"Index([18520, 42332, 7365, 23305, 12677, 19273, 7046, 32020], dtype='int64', name='gcf_id')",[2 2 1 1 1 1 1 1]
UBA3361,8,"Index([1408, 16947, 42550, 18950, 9818, 7766, 11574, 54], dtype='int64', name='gcf_id')",[2 2 1 1 1 1 1 1]
Fukatsuia,8,"Index([35611, 34331, 35122, 2139, 1831, 7877, 1823, 277], dtype='int64', name='gcf_id')",[2 2 2 2 1 1 1 1]
Neisseria_G,8,"Index([42151, 25385, 11146, 9818, 21916, 1708, 84, 38431], dtype='int64', name='gcf_id')",[2 1 1 1 1 1 1 1]
Neptuniibacter,8,"Index([25728, 44319, 37124, 18180, 1030, 2620, 14126, 1876], dtype='int64', name='gcf_id')",[3 2 1 1 1 1 1 1]
Alicyclobacillus_G,8,"Index([32816, 12824, 9492, 29051, 14948, 6589, 34194, 990], dtype='int64', name='gcf_id')",[2 2 1 1 1 1 1 1]
Arthrobacter_B,8,"Index([35178, 25771, 24974, 19576, 30651, 6291, 23691, 39439], dtype='int64', name='gcf_id')",[15 15 15  6  5  3  2  2]
Neisseria_A,8,"Index([39775, 20231, 2383, 31392, 6769, 40969, 15306, 19857], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1 1]
Orrella,8,"Index([14882, 1653, 43357, 15578, 35729, 39770, 9179, 40200], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1 1]
Gryllotalpicola,8,"Index([2210, 29858, 15570, 32852, 9972, 1012, 26065, 29589], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1 1]
UBA7182,8,"Index([8617, 1940, 1040, 20026, 9806, 9302, 6531, 29544], dtype='int64', name='gcf_id')",[8 2 2 2 2 1 1 1]
Desulfobacterium_A,8,"Index([43757, 40464, 11458, 18363, 38919, 29028, 23261, 2962], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1 1]
Elioraea,8,"Index([19087, 3364, 30845, 18092, 27959, 39302, 12117, 30212], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1 1]
Hartmannibacter,8,"Index([1266, 15422, 2287, 36191, 25726, 1073, 8453, 42996], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1 1]
Castellaniella,8,"Index([2027, 33965, 14882, 39568, 25523, 4888, 26382, 18821], dtype='int64', name='gcf_id')",[4 3 3 2 2 2 2 1]
Ectothiorhodospira,8,"Index([37490, 30901, 28868, 17042, 1810, 335, 3632, 1300], dtype='int64', name='gcf_id')",[5 5 2 2 2 1 1 1]
Yokenella,8,"Index([2139, 39568, 7025, 2392, 35533, 12721, 46, 15402], dtype='int64', name='gcf_id')",[9 9 9 9 8 2 1 1]
Defluviimonas_B,8,"Index([2662, 13758, 1709, 42721, 32343, 41323, 566, 23240], dtype='int64', name='gcf_id')",[5 4 3 3 1 1 1 1]
Haloferula,8,"Index([18066, 2635, 43414, 3640, 533, 5218, 6851, 21074], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1 1]
GCA-2732825,8,"Index([16121, 18017, 2662, 21917, 8217, 11289, 4080, 31270], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1 1]
Rubinisphaera,8,"Index([2027, 6658, 562, 7399, 17044, 41198, 8824, 23718], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1 1]
Acidihalobacter_A,8,"Index([1876, 9322, 23209, 36, 13655, 43479, 25066, 25095], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1 1]
Kouleothrix,8,"Index([27239, 17177, 18358, 43588, 44191, 18982, 28869, 44995], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1 1]
UBA11363,8,"Index([32447, 29712, 17418, 38667, 36476, 13429, 13877, 388], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1 1]
Thiorhodococcus,8,"Index([14490, 13655, 24102, 4608, 41863, 39873, 24298, 5958], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1 1]
Methylosarcina_B,8,"Index([18720, 26338, 11736, 41291, 41849, 342, 19915, 28514], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1 1]
A52C2,8,"Index([19510, 32155, 4433, 13655, 33034, 6467, 45347, 33458], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1 1]
Kineosphaera,8,"Index([3712, 27454, 11191, 9673, 32693, 26323, 17075, 11719], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1 1]
Thiorhodovibrio,8,"Index([685, 39445, 1628, 20024, 41323, 1537, 13655, 35390], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1 1]
Xylanimonas,8,"Index([4269, 4825, 6227, 772, 30190, 6231, 29075, 8366], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1 1]
Desulfobacterium_B,8,"Index([978, 38919, 17674, 39107, 4962, 36329, 43882, 43757], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1 1]
Salimicrobium,8,"Index([24398, 15133, 31461, 13257, 28, 34140, 13987, 13885], dtype='int64', name='gcf_id')",[8 8 6 6 2 2 1 1]
Piscicoccus,8,"Index([20499, 3354, 40223, 13409, 7635, 21763, 8016, 17075], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1 1]
Desertifilum,8,"Index([11599, 42274, 4747, 44086, 8202, 43149, 23, 6086], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1 1]
Nitrospira_D,8,"Index([3700, 6758, 11794, 17134, 3038, 23933, 26266, 42123], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1 1]
Winogradskyella,8,"Index([21828, 44049, 40807, 41593, 14029, 27495, 43953, 16398], dtype='int64', name='gcf_id')",[20 11  8  4  1  1  1  1]
Brochothrix,8,"Index([37906, 672, 6319, 4702, 15214, 25, 736, 30229], dtype='int64', name='gcf_id')",[23 23  4  2  1  1  1  1]
Cribrihabitans,8,"Index([41249, 1876, 33182, 21733, 6204, 4063, 14371, 16230], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1 1]
Bacillus_AB,8,"Index([23135, 14972, 14231, 28064, 9360, 4096, 38156, 43406], dtype='int64', name='gcf_id')",[7 7 7 7 7 1 1 1]
Eubacterium_E,8,"Index([17384, 36186, 27744, 89, 29544, 39992, 29535, 1040], dtype='int64', name='gcf_id')",[14  3  1  1  1  1  1  1]
Desulfovibrio_A,8,"Index([9005, 10045, 36573, 17433, 42197, 34174, 6054, 40200], dtype='int64', name='gcf_id')",[5 5 4 3 2 1 1 1]
Thiodiazotropha,8,"Index([3186, 470, 39852, 10991, 43084, 16671, 9514, 27803], dtype='int64', name='gcf_id')",[5 4 4 4 4 4 1 1]
Empedobacter,8,"Index([41593, 708, 6847, 19129, 12387, 37930, 13105, 2958], dtype='int64', name='gcf_id')",[9 3 3 2 2 2 1 1]
DB6-IX,8,"Index([2139, 36, 20819, 24378, 12015, 21852, 20709, 34041], dtype='int64', name='gcf_id')",[7 5 4 3 1 1 1 1]
Metakosakonia,8,"Index([1672, 7025, 28990, 64, 16312, 43070, 13767, 39568], dtype='int64', name='gcf_id')",[11 11 10  3  2  2  1  1]
Methylococcus,8,"Index([39401, 21223, 441, 19224, 41455, 37506, 22559, 32450], dtype='int64', name='gcf_id')",[3 3 3 3 3 3 3 3]
Microvirgula,8,"Index([314, 15101, 2139, 24483, 39896, 21734, 39568, 22066], dtype='int64', name='gcf_id')",[3 3 3 3 3 3 3 3]
Peptostreptococcus,8,"Index([89, 29691, 31114, 19808, 505, 15563, 6730, 22870], dtype='int64', name='gcf_id')",[14  7  6  2  2  1  1  1]
Methyloferula,8,"Index([41058, 34090, 2200, 12018, 40813, 34194, 6742, 14073], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1 1]
Quasibacillus,8,"Index([13492, 28258, 1433, 9295, 33943, 8469, 24155, 8571], dtype='int64', name='gcf_id')",[3 3 3 3 3 2 2 1]
Gramella,8,"Index([21828, 43952, 39762, 41593, 14029, 41216, 30584, 5736], dtype='int64', name='gcf_id')",[14 12 12  2  1  1  1  1]
Bryocella,8,"Index([15323, 27872, 41823, 686, 24271, 28508, 1708, 34948], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1 1]
Bacillus_BJ,8,"Index([6107, 9578, 14231, 2906, 26119, 5182, 16728, 2275], dtype='int64', name='gcf_id')",[5 4 3 2 2 2 1 1]
Desulfospira,8,"Index([20014, 43757, 13655, 240, 11769, 32492, 42025, 38919], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1 1]
Aliihoeflea,8,"Index([21450, 1896, 39185, 23792, 3489, 18974, 13655, 41249], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1 1]
Haematobacter,8,"Index([2662, 13655, 1878, 20880, 38196, 16433, 32870, 7601], dtype='int64', name='gcf_id')",[8 8 8 7 5 4 3 3]
Planctopirus,8,"Index([14964, 41721, 40134, 18452, 42796, 24265, 2638, 46737], dtype='int64', name='gcf_id')",[3 3 3 3 3 3 1 1]
Exiguobacterium_A,8,"Index([3985, 31128, 6864, 4931, 30229, 11479, 34886, 24], dtype='int64', name='gcf_id')",[32 32 23  4  1  1  1  1]
Bacillus_BC,8,"Index([31378, 13492, 12781, 25565, 14231, 29444, 20956, 21240], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1 1]
Kroppenstedtia,8,"Index([5217, 14762, 19894, 42213, 45444, 26654, 16697, 517], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1 1]
Bacillus_U,8,"Index([6386, 14231, 30199, 26119, 20700, 18025, 42972, 18911], dtype='int64', name='gcf_id')",[6 5 2 2 2 1 1 1]
Roseicitreum,8,"Index([10298, 6283, 35276, 29927, 1876, 96, 41249, 31287], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1 1]
ZC4RG28,8,"Index([43892, 2399, 37623, 20352, 22574, 12920, 2017, 35231], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1 1]
Oceanicola,8,"Index([8490, 1876, 18017, 36278, 1896, 1715, 11513, 14527], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1 1]
OMPR01,8,"Index([4650, 9374, 14489, 16278, 17724, 37492, 41249, 38177], dtype='int64', name='gcf_id')",[3 3 3 3 3 3 3 3]
F0332,8,"Index([8738, 826, 7921, 4380, 7012, 19148, 2249, 17045], dtype='int64', name='gcf_id')",[4 4 3 1 1 1 1 1]
Pacificibacter,8,"Index([4080, 2662, 18910, 15683, 40, 6215, 9362, 10548], dtype='int64', name='gcf_id')",[3 3 3 2 2 2 1 1]
Afifella,8,"Index([13655, 3489, 17042, 37318, 37780, 30500, 1896, 9853], dtype='int64', name='gcf_id')",[4 3 3 2 2 1 1 1]
Pseudozobellia,8,"Index([14029, 41216, 35407, 41593, 1021, 31971, 44579, 6731], dtype='int64', name='gcf_id')",[3 3 3 3 2 1 1 1]
Austwickia,8,"Index([31161, 21738, 25434, 26036, 672, 1040, 10695, 1589], dtype='int64', name='gcf_id')",[3 3 3 3 2 1 1 1]
Halarcobacter,8,"Index([1876, 44622, 1065, 1060, 2027, 36, 41032, 5480], dtype='int64', name='gcf_id')",[10  6  5  4  3  1  1  1]
Pararhodospirillum,8,"Index([28088, 18187, 12816, 16989, 6847, 45893, 13655, 7159], dtype='int64', name='gcf_id')",[2 1 1 1 1 1 1 1]
Geminicoccus,8,"Index([24803, 9498, 29951, 46099, 13655, 3364, 3354, 23042], dtype='int64', name='gcf_id')",[2 1 1 1 1 1 1 1]
Leptotrichia_A,8,"Index([19052, 37468, 9567, 28, 64, 34859, 7326, 25415], dtype='int64', name='gcf_id')",[5 3 2 2 1 1 1 1]
Desmospora,8,"Index([10803, 28618, 16193, 45245, 1876, 22836, 31221, 28766], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1 1]
Methyloglobulus,8,"Index([36, 41291, 6326, 21223, 62, 16939, 6086, 41325], dtype='int64', name='gcf_id')",[2 1 1 1 1 1 1 1]
Magnetospirillum,8,"Index([23608, 41922, 28153, 46841, 29809, 12062, 15545, 14191], dtype='int64', name='gcf_id')",[3 3 3 3 1 1 1 1]
Gemella,8,"Index([30862, 27178, 14070, 1087, 2958, 3690, 8469, 1040], dtype='int64', name='gcf_id')",[12  8  1  1  1  1  1  1]
Odyssella,8,"Index([982, 664, 13524, 41922, 40, 5859, 1721, 141], dtype='int64', name='gcf_id')",[2 1 1 1 1 1 1 1]
Acutalibacter,8,"Index([13055, 4096, 43180, 28299, 11739, 20134, 37763, 5492], dtype='int64', name='gcf_id')",[3 3 2 2 2 2 1 1]
Rudanella,8,"Index([10667, 975, 40301, 6887, 46482, 30844, 8367, 27235], dtype='int64', name='gcf_id')",[2 2 2 2 2 2 2 2]
Tyzzerella,8,"Index([8617, 1040, 5492, 29544, 15508, 6319, 43346, 4931], dtype='int64', name='gcf_id')",[16  5  3  2  1  1  1  1]
Fluviicola,8,"Index([16397, 8989, 41593, 299, 30671, 4396, 1653, 32574], dtype='int64', name='gcf_id')",[3 3 3 2 1 1 1 1]
Acetatifactor,8,"Index([17928, 10361, 8683, 5492, 6319, 2958, 7861, 9349], dtype='int64', name='gcf_id')",[8 8 3 3 1 1 1 1]
Gilvimarinus,8,"Index([1876, 306, 45572, 6864, 1305, 7292, 42151, 12035], dtype='int64', name='gcf_id')",[3 3 2 2 2 1 1 1]
Lelliottia,8,"Index([7025, 1672, 38289, 30178, 28818, 40982, 37480, 46], dtype='int64', name='gcf_id')",[24 16 16 15 10  3  1  1]
UBA7096,8,"Index([8617, 16258, 10656, 13133, 25382, 4766, 22863, 1040], dtype='int64', name='gcf_id')",[2 1 1 1 1 1 1 1]
Boseongicola,8,"Index([426, 15790, 389, 27531, 16226, 11609, 21724, 16532], dtype='int64', name='gcf_id')",[2 1 1 1 1 1 1 1]
Acidipropionibacterium,8,"Index([6679, 31589, 18353, 40076, 30063, 1012, 24396, 505], dtype='int64', name='gcf_id')",[8 8 4 3 2 2 1 1]
Virgibacillus_G,8,"Index([33627, 29268, 6788, 18330, 13492, 1876, 18232, 2831], dtype='int64', name='gcf_id')",[3 3 2 2 2 1 1 1]
Clostridium_Z,8,"Index([8617, 23510, 42972, 7635, 1040, 5851, 3610, 17070], dtype='int64', name='gcf_id')",[2 1 1 1 1 1 1 1]
Chitinibacter,8,"Index([20097, 6823, 7471, 27550, 29360, 40685, 12610, 4341], dtype='int64', name='gcf_id')",[3 3 2 2 2 1 1 1]
Atlantibacter,8,"Index([41988, 16312, 7025, 1672, 34369, 15402, 35533, 11448], dtype='int64', name='gcf_id')",[14 13 13 12  9  3  2  1]
Gelidibacter,8,"Index([14029, 44049, 43921, 30890, 20872, 44599, 41593, 28091], dtype='int64', name='gcf_id')",[7 5 3 2 2 1 1 1]
Desulfocapsa,8,"Index([1876, 44523, 23165, 24540, 3789, 4911, 44422, 20857], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1 1]
Ewingella,8,"Index([7025, 6260, 5014, 40892, 9430, 39568, 32734, 3443], dtype='int64', name='gcf_id')",[5 5 4 4 4 1 1 1]
Ideonella_A,8,"Index([16995, 17797, 15957, 41588, 36, 27444, 19842, 8225], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1 1]
Mumia,8,"Index([31636, 4492, 3895, 6291, 2417, 15619, 45741, 38736], dtype='int64', name='gcf_id')",[4 4 2 2 2 1 1 1]
Aphanothece,8,"Index([42353, 40113, 42850, 11735, 42017, 3610, 33490, 14120], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1 1]
Labilibacter,8,"Index([27347, 585, 35240, 20901, 696, 10597, 23600, 1172], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1 1]
NS-102,8,"Index([708, 39845, 38965, 6029, 28508, 14640, 39243, 43189], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1 1]
PCC-6802,8,"Index([7966, 27450, 4898, 17326, 17335, 11755, 16828, 2047], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1 1]
Neptunicoccus,8,"Index([33719, 35349, 14489, 32860, 1876, 20140, 41249, 2291], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1 1]
Propionivibrio,7,"Index([8998, 25534, 41303, 7332, 23340, 9771, 17837], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1]
UBA3611,7,"Index([19032, 41216, 41593, 39762, 11742, 44043, 31971], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1]
Anaerolinea,7,"Index([24369, 44083, 13149, 19437, 16816, 23687, 41812], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1]
Granulosicoccus,7,"Index([36705, 36995, 26372, 18028, 8303, 41922, 26915], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1]
Neomicrococcus,7,"Index([23324, 18104, 27465, 25771, 16183, 36105, 25093], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1]
SZUA-72,7,"Index([33268, 41823, 31971, 41216, 19863, 17272, 41593], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1]
GCF-000702305,7,"Index([35491, 1223, 215, 1222, 39185, 9498, 43093], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1]
URHD0088 sp000518365,7,"Index([14417, 6467, 33034, 18680, 5198, 42550, 18712], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1]
Thiodictyon,7,"Index([43646, 1628, 2993, 23182, 18716, 25392, 26226], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1]
Eubacterium_H,7,"Index([7861, 25449, 27280, 8617, 36819, 33396, 27912], dtype='int64', name='gcf_id')",[2 2 2 2 1 1 1]
Desulfofustis,7,"Index([35611, 24426, 2961, 19587, 9490, 44523, 13655], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1]
Ohtaekwangia,7,"Index([42443, 570, 41231, 26912, 42376, 12836, 708], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1]
Pelobacter_C,7,"Index([8983, 33272, 16427, 22711, 44523, 43143, 22533], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1]
Saccharophagus,7,"Index([1876, 5772, 41503, 43611, 38039, 32798, 30254], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1]
Glaciibacter,7,"Index([10008, 60, 20232, 15570, 28096, 1823, 22446], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1]
Opitutus,7,"Index([33202, 45796, 30229, 417, 29032, 40223, 28834], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1]
Flavimobilis,7,"Index([36207, 29267, 25476, 37144, 28007, 31214, 68], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1]
Thalassococcus,7,"Index([19441, 32343, 413, 12545, 41249, 13793, 23379], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1]
Glaciimonas,7,"Index([42151, 10941, 33962, 45122, 18972, 11127, 11126], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1]
Fibrisoma,7,"Index([21539, 27235, 15206, 43715, 7872, 14954, 16563], dtype='int64', name='gcf_id')",[2 2 2 2 1 1 1]
RCC307,7,"Index([10155, 8804, 9392, 25759, 932, 235, 1734], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1]
Agaribacterium,7,"Index([323, 7498, 9881, 45561, 21661, 342, 17448], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1]
UBA5533,7,"Index([33577, 23449, 16163, 33307, 13655, 14461, 2673], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1]
JCM-19056,7,"Index([33627, 25880, 7309, 24566, 23707, 6788, 13492], dtype='int64', name='gcf_id')",[3 2 2 1 1 1 1]
Pseudohaliea,7,"Index([10176, 17042, 1876, 1266, 7145, 18552, 14233], dtype='int64', name='gcf_id')",[2 2 2 2 1 1 1]
BAL199,7,"Index([31139, 11004, 44087, 13655, 28532, 36, 6467], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1]
Tropicimonas_A,7,"Index([33182, 37573, 20718, 14412, 15201, 11695, 413], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1]
Desulfuromonas,7,"Index([44523, 40733, 38919, 19613, 35948, 31938, 1371], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1]
PSRM01,7,"Index([33837, 13987, 39762, 562, 28328, 23510, 25717], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1]
Alysiella,7,"Index([42151, 28479, 4470, 2496, 283, 9818, 5785], dtype='int64', name='gcf_id')",[2 2 2 2 1 1 1]
Pseudoruegeria_D,7,"Index([15201, 1876, 413, 6171, 41946, 16278, 36131], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1]
MT45,7,"Index([3338, 25206, 32672, 41672, 3666, 9466, 20580], dtype='int64', name='gcf_id')",[2 2 2 2 1 1 1]
Aureispira,7,"Index([23083, 3480, 6847, 42232, 39393, 6200, 42443], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1]
EhC02,7,"Index([17042, 16532, 8217, 10298, 413, 33182, 19169], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1]
Thioflexothrix,7,"Index([19944, 23490, 37283, 18496, 2944, 22063, 44087], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1]
Tetrasphaera_A,7,"Index([7030, 17895, 34858, 32559, 33713, 7608, 43374], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1]
Aquincola,7,"Index([33617, 7747, 27305, 22888, 10086, 18349, 206], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1]
Geitlerinema,7,"Index([37269, 25751, 17086, 30275, 18898, 30277, 44683], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1]
