Genus_Taxonomy,gcf_count_unique,gcf_index,gcf_count
Eubacterium_A,8,"Index([7562, 17545, 9723, 17945, 4583, 22056, 10622, 7851], dtype='int64', name='gcf_id')",[4 4 3 1 1 1 1 1]
Bacillus_Z,8,"Index([11639, 938, 10463, 23726, 13438, 2529, 24840, 6030], dtype='int64', name='gcf_id')",[3 3 3 2 2 1 1 1]
Kandeliimicrobium,8,"Index([22488, 25409, 11544, 22081, 17850, 1816, 5907, 6959], dtype='int64', name='gcf_id')",[3 1 1 1 1 1 1 1]
Haemophilus_D,8,"Index([415, 2166, 30260, 1573, 23272, 30407, 19631, 30608], dtype='int64', name='gcf_id')",[20 15 13 12  3  2  2  1]
Hartmannibacter,8,"Index([567, 5199, 749, 27144, 18626, 379, 401, 26384], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1 1]
Rudanella,8,"Index([7851, 835, 22488, 4291, 31093, 26187, 7340, 19900], dtype='int64', name='gcf_id')",[2 2 2 2 2 2 2 2]
Xylanimonas,8,"Index([2839, 2542, 4714, 213, 23780, 13099, 26184, 5316], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1 1]
Cognatishimia,8,"Index([31017, 1012, 9970, 24116, 11305, 26384, 30044, 10232], dtype='int64', name='gcf_id')",[3 3 3 2 2 1 1 1]
Methylosarcina_B,8,"Index([13293, 19098, 8073, 30608, 15054, 401, 14109, 20892], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1 1]
Fluviicola,8,"Index([11575, 6617, 30260, 559, 22636, 2901, 3862, 24255], dtype='int64', name='gcf_id')",[3 3 3 2 1 1 1 1]
Haloferula,8,"Index([12811, 1717, 31093, 2303, 1716, 3353, 4273, 14936], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1 1]
Atlantibacter,8,"Index([10031, 1874, 913, 30407, 21956, 7085, 30322, 10045], dtype='int64', name='gcf_id')",[13 13 12 12 11  3  2  1]
UBA11363,8,"Index([24144, 21848, 12349, 29083, 27368, 945, 9584, 28], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1 1]
UBA6715,8,"Index([1257, 13153, 13578, 7340, 10056, 8023, 6956, 10018], dtype='int64', name='gcf_id')",[4 4 4 3 3 2 2 1]
Lysinibacillus_C,8,"Index([14896, 4780, 11813, 1454, 216, 20849, 10873, 15235], dtype='int64', name='gcf_id')",[12 10  7  1  1  1  1  1]
Fukatsuia,8,"Index([26685, 26384, 26279, 1472, 31, 354, 1839, 834], dtype='int64', name='gcf_id')",[2 2 2 2 1 1 1 1]
Moraxella,8,"Index([2275, 22730, 1472, 28, 19505, 1159, 23, 401], dtype='int64', name='gcf_id')",[24 19 12  5  3  2  2  1]
Friedmanniella,8,"Index([19493, 13247, 27014, 26320, 16853, 3176, 26879, 19515], dtype='int64', name='gcf_id')",[3 2 2 1 1 1 1 1]
Diaphorobacter,8,"Index([9691, 17003, 11517, 16353, 24651, 22488, 26384, 2912], dtype='int64', name='gcf_id')",[6 5 5 1 1 1 1 1]
Mangrovibacterium,8,"Index([4142, 10447, 9915, 1242, 15014, 8575, 945, 20236], dtype='int64', name='gcf_id')",[3 3 3 2 2 1 1 1]
Thiobacillus,8,"Index([28319, 17397, 2529, 685, 29630, 30608, 19578, 7447], dtype='int64', name='gcf_id')",[5 5 3 3 2 1 1 1]
Pararhodospirillum,8,"Index([13343, 11544, 8925, 13716, 4608, 32207, 4697, 4437], dtype='int64', name='gcf_id')",[2 1 1 1 1 1 1 1]
R-RK-3,8,"Index([4697, 15935, 12798, 27592, 15054, 9709, 5896, 17355], dtype='int64', name='gcf_id')",[2 2 2 2 2 1 1 1]
R-H-3,8,"Index([5336, 10287, 25961, 15422, 31073, 13200, 13162, 10474], dtype='int64', name='gcf_id')",[2 2 2 2 2 1 1 1]
F0332,8,"Index([12306, 25, 4292, 1987, 4363, 13577, 1402, 12077], dtype='int64', name='gcf_id')",[4 4 3 1 1 1 1 1]
Acidipropionibacterium,8,"Index([20134, 4971, 13007, 32327, 22131, 519, 194, 30699], dtype='int64', name='gcf_id')",[9 8 4 2 2 2 1 1]
C04,8,"Index([26829, 29630, 22730, 9698, 9104, 29782, 11024, 28], dtype='int64', name='gcf_id')",[2 2 2 2 1 1 1 1]
Rubrobacter_A,8,"Index([13141, 31445, 4572, 16675, 8818, 13670, 763, 9576], dtype='int64', name='gcf_id')",[2 2 1 1 1 1 1 1]
Virgibacillus_C,8,"Index([22715, 20068, 5283, 2204, 11813, 21575, 62, 17980], dtype='int64', name='gcf_id')",[3 3 3 2 2 1 1 1]
Geminicoccus,8,"Index([17854, 6192, 16826, 32394, 4697, 3946, 9252, 16457], dtype='int64', name='gcf_id')",[2 1 1 1 1 1 1 1]
Bacillus_AU,7,"Index([25, 19380, 12389, 23741, 8069, 2417, 12237], dtype='int64', name='gcf_id')",[2 2 2 2 2 1 1]
Alysiella,7,"Index([30608, 20866, 2952, 386, 1126, 2754, 3653], dtype='int64', name='gcf_id')",[2 2 2 2 1 1 1]
Gemmobacter_A,7,"Index([31017, 1356, 27153, 4578, 28, 4697, 17583], dtype='int64', name='gcf_id')",[4 2 2 1 1 1 1]
Flaviramulus_A,7,"Index([16868, 31371, 15876, 27091, 28377, 10020, 14870], dtype='int64', name='gcf_id')",[4 2 1 1 1 1 1]
Mycetocola_B,7,"Index([19688, 18292, 519, 17478, 32977, 15102, 5543], dtype='int64', name='gcf_id')",[2 2 2 2 1 1 1]
C254,7,"Index([710, 62, 21695, 2204, 24432, 1895, 27398], dtype='int64', name='gcf_id')",[2 2 2 2 2 1 1]
Thioalkalivibrio_A,7,"Index([25600, 395, 29951, 22887, 7235, 13483, 28], dtype='int64', name='gcf_id')",[4 2 1 1 1 1 1]
Neptuniibacter,7,"Index([14120, 32046, 2204, 26915, 2101, 1100, 1140], dtype='int64', name='gcf_id')",[3 2 2 1 1 1 1]
Euzebya,7,"Index([4828, 3833, 4697, 19343, 11544, 5606, 11123], dtype='int64', name='gcf_id')",[2 2 2 2 1 1 1]
Halomonas_E,7,"Index([14252, 2362, 667, 3862, 10797, 1472, 10031], dtype='int64', name='gcf_id')",[4 2 1 1 1 1 1]
Methylomicrobium,7,"Index([18065, 15054, 30608, 8073, 373, 19731, 19105], dtype='int64', name='gcf_id')",[2 2 2 2 2 1 1]
Elioraea,7,"Index([17629, 11544, 3946, 12829, 29507, 3682, 4215], dtype='int64', name='gcf_id')",[2 1 1 1 1 1 1]
Desulfobacterium_A,7,"Index([28377, 31512, 25022, 17507, 21310, 11813, 1926], dtype='int64', name='gcf_id')",[2 1 1 1 1 1 1]
Glomeribacter,7,"Index([313, 7085, 30253, 22488, 19, 21285, 18941], dtype='int64', name='gcf_id')",[3 2 2 1 1 1 1]
Erwinia_B,7,"Index([10031, 1874, 30407, 1472, 1476, 22060, 14589], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1]
JCM-19056,7,"Index([22715, 18744, 5283, 20068, 17002, 4793, 2204], dtype='int64', name='gcf_id')",[3 2 2 1 1 1 1]
Propionivibrio,7,"Index([3820, 18462, 30620, 2935, 16703, 6750, 12657], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1]
Halothece,7,"Index([15448, 20391, 9647, 2172, 4106, 17770, 12350], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1]
Alicyclobacillus_B,7,"Index([2204, 3327, 1905, 8255, 2417, 21049, 7129], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1]
SZUA-72,7,"Index([20075, 31093, 27091, 31343, 14075, 12236, 30260], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1]
Planctomyces_A,7,"Index([21368, 2303, 12045, 27785, 11213, 8173, 5747], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1]
Agaribacterium,7,"Index([393, 4660, 13985, 30608, 2204, 401, 12372], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1]
UBA5533,7,"Index([25081, 16793, 11397, 24849, 4697, 10032, 379], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1]
Roseibacterium,7,"Index([25917, 17164, 1456, 17229, 1565, 22992, 5610], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1]
Parendozoicomonas,7,"Index([30061, 22479, 872, 10515, 33062, 1472, 1009], dtype='int64', name='gcf_id')",[2 2 1 1 1 1 1]
Sporosarcina_C,7,"Index([18452, 6902, 17103, 10360, 15470, 22438, 20499], dtype='int64', name='gcf_id')",[2 2 1 1 1 1 1]
Novispirillum,7,"Index([28, 14097, 31, 9575, 10906, 12644, 1297], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1]
Planctomyces_B,7,"Index([444, 1049, 7047, 2204, 23095, 30822, 5747], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1]
Cuspidothrix,7,"Index([33048, 31953, 2342, 30707, 22594, 2417, 13760], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1]
Z2-YC6860,7,"Index([19130, 519, 15233, 13343, 17239, 17186, 8427], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1]
UBA9033,7,"Index([7047, 2101, 23095, 5747, 11770, 740, 5695], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1]
Flavisolibacter,7,"Index([19282, 6736, 20886, 26466, 29589, 23909, 24642], dtype='int64', name='gcf_id')",[2 2 1 1 1 1 1]
Haloglycomyces,7,"Index([3271, 15453, 31210, 19002, 2101, 4222, 31479], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1]
Geitlerinema,7,"Index([28023, 17285, 8684, 22301, 13400, 22302, 32257], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1]
Tetrasphaera_A,7,"Index([2444, 12693, 26057, 24239, 25197, 4757, 31566], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1]
Derxia,7,"Index([13778, 28, 27778, 2838, 22205, 31433, 28377], dtype='int64', name='gcf_id')",[2 2 1 1 1 1 1]
Neomicrococcus,7,"Index([16688, 12840, 19829, 13399, 8943, 27070, 14979], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1]
Anaerolinea,7,"Index([17532, 31208, 9151, 13803, 11906, 14979, 31260], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1]
Eubacterium_H,7,"Index([4946, 18394, 15509, 4515, 19666, 24922, 20416], dtype='int64', name='gcf_id')",[2 2 2 2 1 1 1]
Deinococcus_A,7,"Index([23333, 25994, 25725, 27799, 13136, 18042, 26646], dtype='int64', name='gcf_id')",[2 1 1 1 1 1 1]
CAG-791,7,"Index([27191, 26658, 5184, 10486, 23, 28784, 2458], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1]
Jhaorihella,7,"Index([22992, 15416, 1012, 8876, 31017, 5907, 379], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1]
Aquimonas,7,"Index([17659, 28, 29630, 12030, 0, 31093, 4127], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1]
Oceanicola,7,"Index([2204, 7887, 14809, 27222, 401, 954, 7881], dtype='int64', name='gcf_id')",[2 1 1 1 1 1 1]
RCC307,7,"Index([4879, 5680, 6114, 18652, 286, 101, 972], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1]
Bacillus_AV,7,"Index([30, 11813, 825, 4932, 29727, 11639, 1469], dtype='int64', name='gcf_id')",[2 1 1 1 1 1 1]
Thalassococcus,7,"Index([10831, 24049, 412, 3998, 31017, 2204, 24548], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1]
NS-102,7,"Index([30260, 64, 30726, 3791, 22685, 10162, 29944], dtype='int64', name='gcf_id')",[2 1 1 1 1 1 1]
Roseospirillum,7,"Index([5789, 9393, 11544, 14889, 2204, 26791, 4697], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1]
Flavimobilis,7,"Index([27158, 21498, 10044, 27916, 9130, 23120, 49], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1]
Azovibrio,7,"Index([9830, 842, 321, 30608, 13627, 12657, 33048], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1]
Algibacter_C,7,"Index([13111, 31289, 30260, 4695, 3034, 16868, 21077], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1]
HdN1,7,"Index([32528, 2204, 18875, 26298, 20029, 30608, 31093], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1]
Opitutus,7,"Index([24772, 32394, 29944, 1033, 21314, 22488, 21487], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1]
Thiodictyon,7,"Index([29630, 75, 4608, 16574, 5706, 13167, 13251], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1]
Desulfofustis,7,"Index([20297, 15932, 932, 9830, 9357, 30260, 4697], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1]
Chromatocurvus,7,"Index([399, 18269, 15059, 62, 14090, 2204, 11024], dtype='int64', name='gcf_id')",[2 1 1 1 1 1 1]
Roseivivax_A,7,"Index([1456, 5907, 6959, 62, 15753, 13279, 2204], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1]
URHD0088 sp000518365,7,"Index([10000, 6378, 18109, 15082, 519, 29630, 13289], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1]
PSRM01,7,"Index([3726, 15182, 29944, 2417, 20737, 14279, 18619], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1]
Tropicimonas_A,7,"Index([22992, 28268, 15753, 9998, 5907, 8025, 412], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1]
Thiorhodovibrio,7,"Index([75, 542, 29603, 14186, 28377, 4697, 26508], dtype='int64', name='gcf_id')",[2 1 1 1 1 1 1]
Glaciibacter,7,"Index([7085, 545, 14342, 13399, 20554, 1839, 15957], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1]
Okibacterium,7,"Index([13399, 30403, 28949, 26254, 4239, 14867, 10044], dtype='int64', name='gcf_id')",[2 2 2 1 1 1 1]
Bacillus_AI,7,"Index([11813, 21698, 11639, 5791, 9408, 17885, 22970], dtype='int64', name='gcf_id')",[2 1 1 1 1 1 1]
Pedococcus,7,"Index([18525, 24769, 29382, 21788, 14118, 28675, 25473], dtype='int64', name='gcf_id')",[3 2 1 1 1 1 1]
Salinivenus,7,"Index([9360, 6075, 20365, 6401, 12134, 6773, 27576], dtype='int64', name='gcf_id')",[3 2 1 1 1 1 1]
Thiorhodococcus,7,"Index([1787, 10054, 4697, 17318, 28304, 30937, 15217], dtype='int64', name='gcf_id')",[2 1 1 1 1 1 1]
Falsochrobactrum,7,"Index([4697, 6216, 22378, 11089, 8543, 13748, 28594], dtype='int64', name='gcf_id')",[2 2 2 1 1 1 1]
GCF-000702305,7,"Index([26590, 521, 31, 520, 29955, 6192, 31388], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1]
Methylomarinum,7,"Index([2373, 1012, 15054, 30620, 30608, 2101, 1875], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1]
MM2,7,"Index([7934, 28304, 6758, 2529, 436, 19131, 16275], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1]
Marispirochaeta,7,"Index([29629, 10044, 23095, 13163, 3849, 8589, 4093], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1]
Alsobacter,7,"Index([25089, 8825, 16006, 9563, 30, 379, 9372], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1]
NK4A136,7,"Index([2458, 12690, 1223, 14970, 23139, 1816, 7108], dtype='int64', name='gcf_id')",[4 1 1 1 1 1 1]
Virgibacillus_B,7,"Index([22715, 23969, 3989, 13438, 12142, 2204, 9382], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1]
Thermodesulfatator,7,"Index([21566, 22055, 20121, 7516, 1394, 26841, 30621], dtype='int64', name='gcf_id')",[4 1 1 1 1 1 1]
Alicyclobacillus_G,7,"Index([18109, 8940, 6186, 21330, 10421, 6381, 315], dtype='int64', name='gcf_id')",[3 2 1 1 1 1 1]
HLUCCA08,7,"Index([5429, 2204, 401, 13279, 7570, 14695, 3440], dtype='int64', name='gcf_id')",[2 2 2 2 1 1 1]
Seonamhaeicola,7,"Index([16868, 10983, 1985, 22488, 30260, 16256, 3880], dtype='int64', name='gcf_id')",[4 2 1 1 1 1 1]
Brumimicrobium,7,"Index([12153, 31371, 17264, 1022, 5633, 28, 30260], dtype='int64', name='gcf_id')",[4 2 1 1 1 1 1]
Fibrisoma,7,"Index([15305, 19869, 10630, 31093, 5053, 2931, 11705], dtype='int64', name='gcf_id')",[2 2 2 2 1 1 1]
Ohtaekwangia,7,"Index([30260, 413, 22441, 19589, 21285, 13806, 64], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1]
Pseudoruegeria_D,7,"Index([5907, 2204, 412, 1842, 31093, 7570, 27093], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1]
Polymorphum,7,"Index([31, 6341, 26384, 10008, 401, 10095, 4697], dtype='int64', name='gcf_id')",[4 1 1 1 1 1 1]
Microlunatus,7,"Index([519, 31522, 31479, 8589, 11527, 379, 19493], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1]
Paenibacillus_P,7,"Index([541, 20399, 6092, 32362, 24325, 33, 31004], dtype='int64', name='gcf_id')",[2 2 1 1 1 1 1]
Xylophilus,7,"Index([10031, 9698, 1259, 2343, 132, 18904, 13375], dtype='int64', name='gcf_id')",[2 2 1 1 1 1 1]
Boseongicola,7,"Index([5907, 393, 860, 13279, 7570, 7963, 15416], dtype='int64', name='gcf_id')",[2 2 1 1 1 1 1]
PSBB006,7,"Index([393, 23117, 22488, 31115, 30407, 2204, 1765], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1]
Saccharophagus,7,"Index([2204, 3644, 30483, 30947, 26522, 24433, 22282], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1]
Pelobacter_C,7,"Index([5788, 23327, 11597, 16176, 30260, 31419, 9968], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1]
F0058,7,"Index([21285, 21730, 25439, 14612, 30595, 30726, 10474], dtype='int64', name='gcf_id')",[3 1 1 1 1 1 1]
Marinicella,7,"Index([31289, 807, 1816, 1126, 3264, 341, 33048], dtype='int64', name='gcf_id')",[2 2 1 1 1 1 1]
Terasakiispira,7,"Index([11273, 24301, 17355, 1914, 1465, 14252, 30608], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1]
Oceanivirga,7,"Index([64, 21542, 341, 19942, 7824, 19831, 24086], dtype='int64', name='gcf_id')",[2 2 2 1 1 1 1]
Humibacter,7,"Index([13399, 519, 27673, 217, 13254, 18978, 3253], dtype='int64', name='gcf_id')",[2 2 1 1 1 1 1]
Aquincola,7,"Index([25115, 979, 19927, 10031, 6681, 11544, 1190], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1]
EhC02,7,"Index([13279, 5907, 5429, 10232, 412, 22992, 2204], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1]
Aureispira,7,"Index([16487, 2298, 4608, 30707, 21285, 4396, 30260], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1]
B7,7,"Index([401, 6341, 4697, 1042, 15400, 13279, 18931], dtype='int64', name='gcf_id')",[2 2 2 1 1 1 1]
Desulfuromonas,7,"Index([30260, 30552, 28377, 13277, 26943, 23725, 6489], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1]
BAL199,7,"Index([23047, 16271, 30937, 4697, 20907, 28, 6341], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1]
Granulosicoccus,7,"Index([27561, 27791, 19126, 7085, 1926, 30608, 19592], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1]
Thioflexothrix,7,"Index([14131, 22506, 28033, 317, 1919, 15689, 32143], dtype='int64', name='gcf_id')",[1 1 1 1 1 1 1]
Gryllotalpicola,7,"Index([13399, 1364, 21964, 24485, 6584, 519, 25020], dtype='int64', name='gcf_id')",[2 1 1 1 1 1 1]
Robinsoniella,7,"Index([27301, 23209, 8470, 64, 9655, 341, 6498], dtype='int64', name='gcf_id')",[5 5 5 2 2 2 1]
Enterobacter_D,7,"Index([1874, 10031, 23693, 28107, 30322, 913, 30407], dtype='int64', name='gcf_id')",[4 4 4 3 2 1 1]
Histophilus,7,"Index([30407, 567, 1113, 1874, 13063, 1263, 25439], dtype='int64', name='gcf_id')",[49 37 11  4  1  1  1]
Kuenenia,7,"Index([32139, 553, 29941, 7431, 26468, 32051, 3], dtype='int64', name='gcf_id')",[2 2 2 2 2 2 2]
Pauljensenia,7,"Index([10044, 15330, 5030, 7978, 2444, 194, 23957], dtype='int64', name='gcf_id')",[4 3 3 1 1 1 1]
Ectothiorhodospira,7,"Index([13279, 26955, 21180, 1025, 469, 1046, 597], dtype='int64', name='gcf_id')",[7 5 2 2 1 1 1]
Parachlamydia,7,"Index([2967, 22649, 20044, 6278, 27784, 216, 30151], dtype='int64', name='gcf_id')",[4 4 4 3 2 1 1]
Draconibacterium,7,"Index([9915, 10474, 7270, 945, 10314, 1382, 1127], dtype='int64', name='gcf_id')",[6 6 2 2 1 1 1]
Glaesserella,7,"Index([688, 23, 30608, 18681, 18656, 1159, 958], dtype='int64', name='gcf_id')",[62  8  4  3  2  1  1]
Pseudescherichia,7,"Index([913, 10031, 1874, 14531, 23693, 1839, 22414], dtype='int64', name='gcf_id')",[5 5 5 2 2 1 1]
Pelobacter_A,7,"Index([20946, 18111, 15253, 24558, 13109, 30260, 8224], dtype='int64', name='gcf_id')",[3 3 3 2 1 1 1]
Hylemonella,7,"Index([9038, 373, 17507, 30608, 1046, 28304, 2876], dtype='int64', name='gcf_id')",[4 3 2 2 1 1 1]
Pelagimonas,7,"Index([24548, 10764, 22992, 412, 31017, 29917, 14587], dtype='int64', name='gcf_id')",[2 2 2 2 2 2 2]
Empedobacter,7,"Index([30260, 4608, 1985, 13566, 11457, 30812, 5053], dtype='int64', name='gcf_id')",[9 4 3 2 2 2 1]
Thalassobaculum,7,"Index([13279, 379, 12548, 10659, 25234, 4697, 7610], dtype='int64', name='gcf_id')",[2 2 2 2 2 2 1]
Thiomicrospira,7,"Index([2204, 25130, 18986, 16271, 5940, 2560, 62], dtype='int64', name='gcf_id')",[4 3 2 1 1 1 1]
Citromicrobium,7,"Index([15407, 6052, 313, 9544, 21499, 12681, 18225], dtype='int64', name='gcf_id')",[11  8  1  1  1  1  1]
Desulfoluna,7,"Index([31512, 31093, 27965, 19289, 10337, 3806, 19666], dtype='int64', name='gcf_id')",[2 2 2 2 2 2 1]
Lachnobacterium,7,"Index([7586, 341, 19666, 24922, 315, 31004, 318], dtype='int64', name='gcf_id')",[7 1 1 1 1 1 1]
Clostridium_H,7,"Index([4515, 2458, 6479, 64, 26737, 17520, 9830], dtype='int64', name='gcf_id')",[49  3  2  2  2  2  1]
Neisseria_C,7,"Index([30608, 6866, 10012, 1126, 12930, 1912, 7], dtype='int64', name='gcf_id')",[5 5 5 5 3 2 1]
Bacillus_AD,7,"Index([11813, 18998, 8860, 10029, 5644, 8214, 16317], dtype='int64', name='gcf_id')",[5 2 2 2 1 1 1]
Marinovum,7,"Index([19055, 5907, 31017, 401, 22231, 2204, 24049], dtype='int64', name='gcf_id')",[3 3 3 3 3 3 1]
Belliella,7,"Index([10762, 32, 26721, 2801, 9261, 1985, 477], dtype='int64', name='gcf_id')",[3 2 2 2 2 1 1]
Ga0077559,7,"Index([15840, 9863, 408, 1852, 2879, 395, 3472], dtype='int64', name='gcf_id')",[6 4 3 3 1 1 1]
Virgibacillus_G,7,"Index([2204, 22715, 20068, 4793, 12992, 12925, 1454], dtype='int64', name='gcf_id')",[3 3 3 2 2 1 1]
Akkermansia,7,"Index([7591, 4885, 24509, 15502, 317, 19498, 2701], dtype='int64', name='gcf_id')",[201 201 114   2   2   1   1]
Methylotenera,7,"Index([16275, 476, 436, 29034, 28304, 1140, 20765], dtype='int64', name='gcf_id')",[5 4 2 1 1 1 1]
Anaerotignum,7,"Index([18600, 16449, 1223, 22261, 6988, 10, 2458], dtype='int64', name='gcf_id')",[4 4 2 2 1 1 1]
Gilvimarinus,7,"Index([30608, 2204, 399, 1765, 280, 4522, 8326], dtype='int64', name='gcf_id')",[3 3 3 2 2 1 1]
Lachnoclostridium_A,7,"Index([12752, 7545, 9166, 62, 6957, 2176, 2458], dtype='int64', name='gcf_id')",[5 2 2 2 2 2 1]
Leptotrichia_A,7,"Index([13511, 28180, 23, 6262, 29666, 7824, 18368], dtype='int64', name='gcf_id')",[5 3 3 2 1 1 1]
Afifella,7,"Index([13279, 4697, 1027, 28062, 28447, 401, 6142], dtype='int64', name='gcf_id')",[4 4 3 2 2 1 1]
Amnibacterium,7,"Index([22684, 13399, 4239, 10044, 23591, 4921, 25977], dtype='int64', name='gcf_id')",[4 4 2 2 1 1 1]
Pseudohongiella,7,"Index([8872, 2204, 15745, 14531, 13407, 22479, 31492], dtype='int64', name='gcf_id')",[5 5 2 2 1 1 1]
Sedimentitalea,7,"Index([22644, 24049, 401, 31, 2204, 5907, 17229], dtype='int64', name='gcf_id')",[2 2 2 2 2 2 2]
Clostridium_L,7,"Index([4515, 14700, 64, 13692, 3174, 11033, 27758], dtype='int64', name='gcf_id')",[6 2 2 1 1 1 1]
Glaciecola,7,"Index([869, 16271, 12523, 5940, 16046, 13676, 28], dtype='int64', name='gcf_id')",[6 5 3 1 1 1 1]
GCF-000787395,7,"Index([28, 15758, 31549, 28377, 1787, 31115, 872], dtype='int64', name='gcf_id')",[54 45 43  6  3  2  1]
Thermus,7,"Index([22804, 14229, 216, 12044, 25555, 24884, 10474], dtype='int64', name='gcf_id')",[49 34 24 22  4  3  1]
Paraclostridium,7,"Index([4515, 64, 10671, 1385, 2458, 31732, 216], dtype='int64', name='gcf_id')",[9 4 1 1 1 1 1]
Tropicibacter_C,7,"Index([933, 31017, 4040, 24548, 29944, 18544, 22992], dtype='int64', name='gcf_id')",[2 2 2 2 2 2 2]
Labilibaculum,7,"Index([9915, 9261, 10836, 30675, 30260, 6398, 64], dtype='int64', name='gcf_id')",[6 2 2 1 1 1 1]
Gluconacetobacter,7,"Index([15744, 30044, 15875, 4975, 519, 19500, 26384], dtype='int64', name='gcf_id')",[5 4 3 3 2 1 1]
Lautropia,7,"Index([32842, 16644, 30608, 1816, 24197, 21029, 28], dtype='int64', name='gcf_id')",[3 3 2 2 1 1 1]
Pelistega,7,"Index([10369, 3849, 10515, 1126, 30966, 375, 26544], dtype='int64', name='gcf_id')",[5 3 2 2 1 1 1]
Pricia,7,"Index([31343, 30260, 30991, 26528, 10983, 24281, 28292], dtype='int64', name='gcf_id')",[3 3 2 2 1 1 1]
Aequorivita,7,"Index([10983, 31343, 30260, 29944, 1276, 24896, 4608], dtype='int64', name='gcf_id')",[15 15 15  2  1  1  1]
Halotalea,7,"Index([2396, 28704, 15317, 26926, 30608, 21239, 14252], dtype='int64', name='gcf_id')",[2 2 2 2 2 1 1]
Sutterella,7,"Index([30692, 30407, 26384, 21478, 25439, 3712, 1816], dtype='int64', name='gcf_id')",[25  3  2  2  2  1  1]
B210,7,"Index([10522, 30985, 17102, 22441, 21267, 30483, 28377], dtype='int64', name='gcf_id')",[6 6 6 6 6 5 1]
Ruminobacter,7,"Index([30044, 28993, 9830, 4639, 11273, 30608, 30407], dtype='int64', name='gcf_id')",[2 2 2 2 2 1 1]
Bacteroides_A,7,"Index([30726, 945, 19726, 30260, 1382, 25954, 64], dtype='int64', name='gcf_id')",[8 7 5 4 3 2 2]
Metakosakonia,7,"Index([913, 1874, 12220, 30407, 23, 10031, 14531], dtype='int64', name='gcf_id')",[11 11 10  3  3  2  1]
Moraxella_A,7,"Index([22730, 1472, 28, 425, 421, 7038, 18431], dtype='int64', name='gcf_id')",[19 16  2  1  1  1  1]
